review_key	source_key	family_key	work_big	work_mid	name_raw	name_normalized	path_raw	semantic_decision	mapping_type	target_canonical_id	target_canonical_name	owner_default	production_candidate
01128e6bb5993f1a787de0dc0b36ba40bc03c57b6b49c3c97d07ce389b683818	c8bdebbdc14ad8db2e77d64e906198f0e48a1bde48a2c187ae9e2d3e71ba4b9c	48105d18ac598a275b9d9af1d4c9dde59b1b0828183211841e868a38d688924f	건축	철근콘크리트공사	절단작업	절단작업	건축 > 철근콘크리트공사 > 절단작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
025d5960acc620f94d0bd8d05b018df5b764149f89a8092b719be79b76d5c010	2f8761b5c4b2314a775af894bdb3bf9c42874538e35953f705f63b8c5a05bf64	661b1eba5666bb84171755d9955531e6151203c533db707086e82888b2386540	건축	수장공사	고소작업	고소작업	건축 > 수장공사 > 고소작업	CANONICAL_GAP				HOLD	NO
02dbccd6e281ae463111d4e0b3d4774d8000b6f378338e33fbb0bbc9d1befaec	99d335bea928b05f4d14f49ffa7c26c2dcd141def3ae0ac991445b8d90520c42	ef3b17761779d30710ba66b1a0c39ad7c3360cd385349525037715f2c5f8f48c	토목	교량공사	거치작업	거치작업	토목 > 교량공사 > 거치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
036d6f9b43ba9b1435f3320417e23da74c6b2ca9ee0c7831dcf8d764af5e5030	b44bbbe637e522ec53e298ea7b179a7ec36d1d186964e203fe79693fe5909596	997f626aa64669e84021801d98f7e3a3606f7cf83769292b52db6dc016179421	건축	방수공사	확인 및 점검작업	확인 및 점검작업	건축 > 방수공사 > 확인 및 점검작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
03aa3597187c3d27df2f24c47abe16a69df23c5f16db8a7e23baf85dcd17000d	817286ed371f586ba5eb94d793c15e88d8b04db02e4487ccba83055cfde820e6	0e7cb038dc0a2250f2c8fc713582ed2fe79cbe67f5e9c0b08c8c8a43ef13900f	토목	토공사	적재작업	적재작업	토목 > 토공사 > 적재작업	CANONICAL_GAP				HOLD	NO
03f7885d3e45a2b3733c0c35f0a63d4743d7d8f80c4147708423079381cdc016	1f393019d0c8db91e9c252639bee896d2db7506d28c24c2b544f098f809f89f0	f6361061b822a9a71314c4764e7bdc336f7ab6f9979c095e10c4c657a166e203	토목	하천공사	천공작업	천공작업	토목 > 하천공사 > 천공작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
047d859fc4a74e14b5ca339f6e6af5978da9d814dba6e623ef45be8028a28ec4	6946a2cb145c59e8339f4c585625fbc515929b501af55c7bd65f5cb5bbd33f1f	b1d6b393b80eb3d2952fefdf0d7b27e2d89a40311350d9e8345f9cc2d1f846f1	토목	철근콘크리트공사	굴착작업	굴착작업	토목 > 철근콘크리트공사 > 굴착작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
04d0a133529ce36e2f67184fac19409b8deb2cf3ba753fbe7ddc426987e6099a	964a694d9e1f854ec5f0287ef2f84e1ee75a4cda5389265451a5a7bcc616d7e9	e887ede926e89a1e5cacb4680a187b2a5881475e353235e12a6a8598b51f0cb2	토목	강구조물공사	조립작업	조립작업	토목 > 강구조물공사 > 조립작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
050c7954eb2ba8fb05b5a2e3ecd3180b56f6eff19811946c0669c2b9bf625bcc	a10ab68e97b7963fe0b7cb8ad4fe0a410c83f8f73b0ad126ffed164d837be678	bd0485e938079a0f3212b49f32b13b1e7a0d8d998700c754c64ba64251caeb2c	토목	관공사 부대공사	설치작업	설치작업	토목 > 관공사 부대공사 > 설치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
058da32d776dcbec69da86daa559b96190b7313a648715ce77dc97762f5544b1	e281d2e92b4c5524181efd19a42e35e5ccd4f30c641857eff9aff9ae720863ca	30dcdc5a76164fafc012336eacaf3c873d854adcb0be380e11d6dce61b78d8ab	건축	건축물 부대공사	인양작업	인양작업	건축 > 건축물 부대공사 > 인양작업	CANONICAL_GAP				HOLD	NO
05a8fdc010aceee3bd865f240a55159d506c0258a726d190233d3843728b8d28	bf96d298be62d6a3ffef772da0d50e7ab042412d5d91340436ce85ab2b972cb0	3c910f25b445bea6a92ceffeca88fb67009e4f969bf24270daecd9bfb850c5f8	건축	철골공사	용접작업	용접작업	건축 > 철골공사 > 용접작업	POSSIBLE_RELATED	POSSIBLE_RELATED	bf3841d0-71ea-4464-a7d9-d0dcdc3dfa33	궤도현장용접	HOLD	YES_HOLD_ONLY
05f5382e009c05cb078d19a47240def36379d00374d86dbc450ec187bca37809	18496498b80dae165b491db08bf3b9b827615842a1203c51416758c1a43522e1	e887ede926e89a1e5cacb4680a187b2a5881475e353235e12a6a8598b51f0cb2	토목	가설공사	조립작업	조립작업	토목 > 가설공사 > 조립작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
0641cb409a7f792e8a593a223b6729188295723dc185befcf9cbcb55284294bd	928cc3b022b4259e4f998cd6864110a99b01effd92e5bc893824ee53555dce66	cf5fea65784d96e176786807861c6e1dc09cbf17dd41bc7cd1c340efc5171e1b	건축	수장공사	연결작업	연결작업	건축 > 수장공사 > 연결작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
064d5c3cb3300286b980902f5148ffdc1486ddc1869c766385a8288b8662edef	e79bceb3058a8010eca8c28377a9929eb7d73c653d922d698581b585497cd6e7	282d033d279da81ab42162f2cdf4c2bf2ba05e217d927dc36197cd732c5a3b97	토목	말뚝공사	기타	기타	토목 > 말뚝공사 > 기타	NO_MATCH	NO_MATCH			REJECT	NO
068d1659d6fe9d7fbaa2e3ed6d66ff3c524b6a2eed22bc59dbb185e458ab516d	ad0e90db97797403d2f22789e8a80f02ae576a5bec7ec0a82664236727dc02e0	0756c82cf78ed670c83363f3233e0d198432bafe0a422ed6fc857ca0754e82cc	토목	관공사	반출작업	반출작업	토목 > 관공사 > 반출작업	CANONICAL_GAP				HOLD	NO
0692de763684e07157196fdf8b77aa9d49fb78406acf536527fe110bcfc21fcb	0440dfbdcb637d53f869c4e33b5708acefeb7e8854bbc4cf16b01b5c03141a26	d8e7b54e66d8e5a1bd480770883eae4b5b5ed79631b786d8f9b6c15db98d5ffe	건축	건축물 부대공사	해체작업	해체작업	건축 > 건축물 부대공사 > 해체작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
084059b8102634714f58067114fd10a00c517f28373ee701c09b55089706709e	01c718e2544b01c24c6ae1c484026ce61cc37b030c41f5dfbacb58b1c2de4e8f	19af917f9c96e6e96b984e95c53a93ad9ab35457202511f7b151a8681accecfc	건축	건축물 부대공사	매설작업	매설작업	건축 > 건축물 부대공사 > 매설작업	CANONICAL_GAP				HOLD	NO
086a619f66ce127c96c4906dd2ba5f0463089a84fcac692532f63fd112b57e03	ba705992e16b245017ca60bda16ad88d304ced2c187821d64607026b43719745	4ca71b41bfbd8dcb80a9d8059a77d8c0e600cae75fbef1caa99f4dad989f04b7	건축	건축물 부대공사	정리작업	정리작업	건축 > 건축물 부대공사 > 정리작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
086be68a864d63ca3c2254cdb5569a7c67da5820c470fba0a28a1c751f963dc1	eef0cae2f02c06269e2be22bbed9adfab15f247350265cd5479e2259d49e38e9	df6fbe5b23ee09f8601a369c8d5758f13b17f760ef21dcd75ad8a2156deccb7b	건축	지정공사	타설작업	타설작업	건축 > 지정공사 > 타설작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
095468229ea3909c8134457f6466e96979f24681dec45d0e6160f2e2b5f213b3	9480d0a9f19b59f4185e173f75b36aee337217a802ed6147507747530df32199	bd0485e938079a0f3212b49f32b13b1e7a0d8d998700c754c64ba64251caeb2c	토목	항만공사	설치작업	설치작업	토목 > 항만공사 > 설치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
09ff67249ce6a32a37e7576d67acd0f3067451a73f2bf44d05f28fc2409634dc	680679d6bc82afd03a6e4e9cd74b1abf65e9f712503b1db7b33eec495fb7f550	282d033d279da81ab42162f2cdf4c2bf2ba05e217d927dc36197cd732c5a3b97	건축	철근콘크리트공사	기타	기타	건축 > 철근콘크리트공사 > 기타	NO_MATCH	NO_MATCH			REJECT	NO
0a5b22522fcbe1794925513c2a6c50286d195cf8a2e0b06ce2dab78b531d106a	ea067bd6548c2c195f798c980c069ebf05e7bf6298d95c3b4e6e6e0eef4a861a	e887ede926e89a1e5cacb4680a187b2a5881475e353235e12a6a8598b51f0cb2	토목	교량공사	조립작업	조립작업	토목 > 교량공사 > 조립작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
0a997ef7bcec301fd80c3f259ae3a1f72276660b21fad8c054cc50c386c9002c	70ab21b041aa9260a89e4d815ee67a8a7d75805b8968e46b97c50a8436129214	8f6ecd321691ca29c767d1260283d0df3a18f7467bf7342879ba1b42f6971f82	토목	가설공사	양생작업	양생작업	토목 > 가설공사 > 양생작업	POSSIBLE_RELATED	POSSIBLE_RELATED	3258e587-68ab-40c8-80df-dd4fa0db60b7	콘크리트양생	HOLD	YES_HOLD_ONLY
0b25a0c6792204f81804e90db0b5301d4e1f1fea9551926b32a456aaa95ca6e0	d3624b965341201ebd1273132e728b4d5f1a6643c028adf395790f27997f5d95	f08aca2c9d1e728f9830094ce993aaaf91f6fee7a2c06e656f10d588e63b662f	토목	관공사	전기작업	전기작업	토목 > 관공사 > 전기작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
0b34781d4fef53753cc8a3763a41996b4443a666548e0e820ab334e4919cdc0c	9d4de918b32c41a0a159ce0e08e5aee02d3d45549d5d98d2c8612383a6a926c8	bd0485e938079a0f3212b49f32b13b1e7a0d8d998700c754c64ba64251caeb2c	전기설비	가설공사	설치작업	설치작업	전기설비 > 가설공사 > 설치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
0b4eee52fcb7f0f9efda5065d5cca87ce863007a7879b158496a8760c9d51ecc	5b9ba513d20d99bd2e28126ac0726b1950f068ff5b4c526220d60bb99c5f60cc	661b1eba5666bb84171755d9955531e6151203c533db707086e82888b2386540	토목	도로 및 포장공사	고소작업	고소작업	토목 > 도로 및 포장공사 > 고소작업	CANONICAL_GAP				HOLD	NO
0b64384457178c1d23e2ec49ec6a6258e97dcdcf2618afe3f56ae80691e53125	b6760108a0bc6943b1f54ad63181343589285b0c401f96fec0fb2a047f11376e	f1403c0703a57a01edda9abee1bc15476d3c2ff0f5ef8724b106e5898e745a9d	토목	철근콘크리트공사	양중작업	양중작업	토목 > 철근콘크리트공사 > 양중작업	CANONICAL_GAP				HOLD	NO
0bbabb08634043862e68e1ae635687249f5b86a87a4e3ad3320ce8482c32abf1	393d6e7823c090b0000c3149e6cfff78afe5f532ce746160d69c330e5253db47	1391ca1476e71a2d09c59834e96ab8f45c21ffbf53cce7ae23aed2c4783d2299	건축	철골공사	마감작업	마감작업	건축 > 철골공사 > 마감작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
0c186a1ef608fc593e6036912e457138fadbdb21242f8e9f96b86043f8a5a235	5bf7977ef69aaddeaaced10eb26e7867c07f62ccc06ee28a11ccbe31096d8a45	3c910f25b445bea6a92ceffeca88fb67009e4f969bf24270daecd9bfb850c5f8	건축	목공사	용접작업	용접작업	건축 > 목공사 > 용접작업	POSSIBLE_RELATED	POSSIBLE_RELATED	bf3841d0-71ea-4464-a7d9-d0dcdc3dfa33	궤도현장용접	HOLD	YES_HOLD_ONLY
0c5e3b9a57f29edd39f6dfbf78ab7253f3f2e662645697194a37565f814e89f2	4a69a709c5057eee96aa562a6aa55e85dc3473ef35fdb7285fbc80ed33c9bdc9	30dcdc5a76164fafc012336eacaf3c873d854adcb0be380e11d6dce61b78d8ab	건축	건축 토공사	인양작업	인양작업	건축 > 건축 토공사 > 인양작업	CANONICAL_GAP				HOLD	NO
0c7e6857c3999416b78a88d32bd24f9d016fe7d392527bdfd25cb21ca5ce0fe9	66db49278e3309f16c9d59d09935a1098af86058833861fbe3c263f5c35794d8	0756c82cf78ed670c83363f3233e0d198432bafe0a422ed6fc857ca0754e82cc	토목	가설공사	반출작업	반출작업	토목 > 가설공사 > 반출작업	CANONICAL_GAP				HOLD	NO
0cb741f646428698ef717afa8cd8546a4a22667a240bb648caad91b968fb70fa	016c9ce38e301026f41853c6057fea4d13a6b067f143881893778d87330c11a8	29ae570d4c4b0f09a50eb0e1ef42e47bca89566fd489fcf6da31ca1acfecd808	건축	조적공사	쌓기작업	쌓기작업	건축 > 조적공사 > 쌓기작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
0ce0ac9d8ff1cfa744d329594802c2b693a0535fa0eff328f555417e7e0f44ae	30c28901e82d93318b1b049cb413d57a0cd7b1b17c67d416f2803399a724713a	bd0485e938079a0f3212b49f32b13b1e7a0d8d998700c754c64ba64251caeb2c	토목	댐 및 제방공사	설치작업	설치작업	토목 > 댐 및 제방공사 > 설치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
0d4cbae9da9a7cebfe8acfe73d33d6ee94cfb1c8ce9ea314eeaeff71f72290a9	932f0c540c653921f6c7e6375b7e8af03b12b42fe0c661c615439f9eb0572401	1391ca1476e71a2d09c59834e96ab8f45c21ffbf53cce7ae23aed2c4783d2299	건축	수장공사	마감작업	마감작업	건축 > 수장공사 > 마감작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
0d87f908c4644e1dabdf395811a85b23c4437bc7c17b91336f3d9138473bc6db	79872886731774bed61531b49f8e32079010b7f3120d35f31df7109275085479	19c7f999b62c4f39de4c9f889a0f5261b1259d4c4ec2a346d0bcfb03c30a13dd	토목	토공사	측량작업	측량작업	토목 > 토공사 > 측량작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
0daf1fe1359261751b6f767545ff55fb2d8ccc73ec93635d05c4113fd9ea5c2c	a2fd3aaa837fcc7aeae38e6c9ae4cdc2c1fb22672fa470a6ec496cdcbf5bdb2c	e7316cf9a23edc1490a432601f518b9184dc64c9b05170a4729e8a61ba35dfe4	토목	하천공사	이동	이동	토목 > 하천공사 > 이동	AMBIGUOUS	AMBIGUOUS			HOLD	NO
0ddc37eaaf0a7c445b98ba917240f65594c787a04d51da4c55f0241aa20fb528	4a1ec593741308c815e1db918ae5a49b192339da760549599ff66c6b610982cd	19af917f9c96e6e96b984e95c53a93ad9ab35457202511f7b151a8681accecfc	토목	교량공사	매설작업	매설작업	토목 > 교량공사 > 매설작업	CANONICAL_GAP				HOLD	NO
0ede6538ce49332351ae2311dd030a17f2c1673d272d0dca611dfa9814306946	bd3d6b7a5a13da2e1e6c90d3ffd7d588cf758283769573b9e647367b7dd3a31e	bd0485e938079a0f3212b49f32b13b1e7a0d8d998700c754c64ba64251caeb2c	건축	건축물 부대공사	설치작업	설치작업	건축 > 건축물 부대공사 > 설치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
0efd957e7e6c9e3a1e25b727c80691c9b42cce6995e8d4885398d2b38a08f6a3	1424c1124924a686f239e6941c9b2f5906e5662e18bc8881656353553c8460cb	e7316cf9a23edc1490a432601f518b9184dc64c9b05170a4729e8a61ba35dfe4	건축	해체 및 철거공사	이동	이동	건축 > 해체 및 철거공사 > 이동	AMBIGUOUS	AMBIGUOUS			HOLD	NO
10253af2ad2e08d7123cf023a1a2eb1c8837c40a2e200409faea7083fefaa52f	dd44131c130342cc40247ffbd218c568a63cf537d2f7487efce398c393ddc8ef	e887ede926e89a1e5cacb4680a187b2a5881475e353235e12a6a8598b51f0cb2	토목	도로 및 포장공사	조립작업	조립작업	토목 > 도로 및 포장공사 > 조립작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
108d34599254a4002a0ebab0a86f0d230ace8d8759e0f8e03ea31b6e494f30dc	bfd35612d9902529b1a90a4b5e876e563d09949187f4e2bfbb50fcaa633efad5	0acdd6f6e91785bc8883ca863f907a312b6533f5b151215ca1f37fce8b9b3410	건축	미장공사	준비작업	준비작업	건축 > 미장공사 > 준비작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
10a1cf074204a2614bc66985eefb74e1e47cdac6b0fa12db04a48b8eaec14060	bc5f4d92ebf232aa597a1f5df8791e2503a1991aea6bf889163a30985bf09b3c	ef3b17761779d30710ba66b1a0c39ad7c3360cd385349525037715f2c5f8f48c	토목	관공사	거치작업	거치작업	토목 > 관공사 > 거치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
116fd4e2a9b87bac0c02e6317a82fe3304a2cab3c123e883c7f5a50dcd6e31e0	2a688f5a8413b1658dd06be89acfe48b6149da7160aed073549525f6115bfbf6	ef3b17761779d30710ba66b1a0c39ad7c3360cd385349525037715f2c5f8f48c	산업설비	산업설비공사	거치작업	거치작업	산업설비 > 산업설비공사 > 거치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
11710fe64a64e8ea7387785b2190173711dc971f2a68c592e2ccb1a3c5d3d397	cbc8f5bdb49bd87fcabb194cea1cc8ed9cba83405ef46cf64db898ff44c66529	65626010f2477ae09f3144563507bff74d27169c5612620470c3baef1297b869	토목	프리캐스트 콘크리트공사	운반작업	운반작업	토목 > 프리캐스트 콘크리트공사 > 운반작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
11a424d716b6de83e00cbb2e188d53c475a7958d11fe57a79502a21eb82b63de	fc66076d3b13638cced26a342ca41aace7889aa1b736ee8d9cf021885227ed94	0e7cb038dc0a2250f2c8fc713582ed2fe79cbe67f5e9c0b08c8c8a43ef13900f	토목	철근콘크리트공사	적재작업	적재작업	토목 > 철근콘크리트공사 > 적재작업	CANONICAL_GAP				HOLD	NO
11dcafe8a057a6fcb9ff241590645f18245215f4987d0773828cc000f618d696	ab69b72428e53beb8399bc627c392387782d6bc1806ba71232c9b1184751c189	282d033d279da81ab42162f2cdf4c2bf2ba05e217d927dc36197cd732c5a3b97	건축	창호 및 유리공사	기타	기타	건축 > 창호 및 유리공사 > 기타	NO_MATCH	NO_MATCH			REJECT	NO
129ebf700e03b840db13918e3f9248f0502e3544580275e6a8da4b66324a76a9	9e31491672eb1775da4649019e6205bf556f94163b160c5d4e73a5310414cd5d	b1d6b393b80eb3d2952fefdf0d7b27e2d89a40311350d9e8345f9cc2d1f846f1	건축	철근콘크리트공사	굴착작업	굴착작업	건축 > 철근콘크리트공사 > 굴착작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
12d4446ab44d6a1cb7220ee736460a315cac96ff50ee91fdbe60059101f19ca5	296c5b123527ea1516de9ed65cd98d2d62a8ec96a93bd209edb97f33261c6f3a	cf5188a72ceab1ccd264117d85b4fdfffe7d059db4a699c96f8558861c4e4bcb	토목	가설공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 가설공사 > 부설 및 다짐작업	CANONICAL_GAP				HOLD	NO
1331a297bd4a3b2fb4dec0b67693d7df8ccf7df2d1adf39b80b232534ee23588	2648b90d2e046dcc2f0af8cb9d140d76b7615241cf79fa9aa28ae62982fefb7d	f6361061b822a9a71314c4764e7bdc336f7ab6f9979c095e10c4c657a166e203	토목	터널공사	천공작업	천공작업	토목 > 터널공사 > 천공작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
1348785712f3de4885a83efdae8564477283a51170c1aeec09a3cb9fe9ed7230	e0946b424bb9f5833bd60eb740d5d19cbcf664c89276e9c370b0ee1401af1d1c	3f2ad30b04758b15159d56b2e9482ef2dd91275b49c57160abcb94955d7e0064	토목	철근콘크리트공사	보수 및 교체작업	보수 및 교체작업	토목 > 철근콘크리트공사 > 보수 및 교체작업	CANONICAL_GAP				HOLD	NO
13cf6fa0af0f6e766c57ec3d67324304452e0cc9ce979bc128437d5b7c39378f	18708d6279740f03070545f340014a07d65eb503594393ffe43eb64b2b75cb87	8f4821b340cc01494514c5b5320076f222f0a8f76a1c09fd37882b02a4f546a5	토목	지반개량공사	도장작업	도장작업	토목 > 지반개량공사 > 도장작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
13dad725dcb1fb3424a9fce1e97b6a2a99124e39d7a31e21fc1ebf8a522c35c3	36a21c67ddbfbfae07f05a3477a2a000fdd18893b1c80474ce5f28a9e6dfdd4a	0acdd6f6e91785bc8883ca863f907a312b6533f5b151215ca1f37fce8b9b3410	전기설비	전기설비공사	준비작업	준비작업	전기설비 > 전기설비공사 > 준비작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
142b484c821cb6b1c8cb4b949aca247f801b815020b167668164baef38f8ac2b	e44d4f2ceb4933333f4fd25589201de6c93072990245afb57bf745c6c30a58a6	bd0485e938079a0f3212b49f32b13b1e7a0d8d998700c754c64ba64251caeb2c	토목	해체 및 철거공사	설치작업	설치작업	토목 > 해체 및 철거공사 > 설치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
147540245e3302eca85e255946ae4d46323e62885db9d6dc8936b8d00ce1b7c0	d7b16c9f6b88be0a8606ad1435f84fd315944b71c2fd9769180044cc2b03a9fd	4ca71b41bfbd8dcb80a9d8059a77d8c0e600cae75fbef1caa99f4dad989f04b7	토목	가설공사	정리작업	정리작업	토목 > 가설공사 > 정리작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
14f03b27f2946857710effd6897163a11e420273584ad13ddbdb42772d81ce33	b592525ef552dfdbe9cb7d6fcb98b68b45645a282d0f655148710bfdd8b95173	3c910f25b445bea6a92ceffeca88fb67009e4f969bf24270daecd9bfb850c5f8	토목	교량공사	용접작업	용접작업	토목 > 교량공사 > 용접작업	POSSIBLE_RELATED	POSSIBLE_RELATED	bf3841d0-71ea-4464-a7d9-d0dcdc3dfa33	궤도현장용접	HOLD	YES_HOLD_ONLY
14f199937dad2b4bc3bddd807e44b1e031009d83d0b007fca2adf00d5171f596	336af21954ea739a14064aa1b42712dfe577b3f9f899e0b1003d7e5f83298af2	997f626aa64669e84021801d98f7e3a3606f7cf83769292b52db6dc016179421	토목	터널공사	확인 및 점검작업	확인 및 점검작업	토목 > 터널공사 > 확인 및 점검작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
151a905b687b4d813ef1e2bde047b5cb6d74ee5b6c927fa16a5cf0c5cf58df26	6263183d1835e08d73d898e76901c5633c50be852d6d7728fc693345cd9f2f47	661b1eba5666bb84171755d9955531e6151203c533db707086e82888b2386540	토목	하천공사	고소작업	고소작업	토목 > 하천공사 > 고소작업	CANONICAL_GAP				HOLD	NO
151d164960bf88b13d6ba31276efaa84b92fee1bbe4286cb2db2138dac26c293	2b6d4278bca524868b6015a6f2b852db65e6ab8254734e321b3efd48699ead53	ef3b17761779d30710ba66b1a0c39ad7c3360cd385349525037715f2c5f8f48c	토목	항만공사	거치작업	거치작업	토목 > 항만공사 > 거치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
153dbbdea0c3906cc25411cb703372055c20899599ffb0bb5963e98bd547536e	c644470aaee8f40207a894131cb2a9b77a243eaa5ae4ca08cbdeaffa6508aea2	ef3b17761779d30710ba66b1a0c39ad7c3360cd385349525037715f2c5f8f48c	토목	프리캐스트 콘크리트공사	거치작업	거치작업	토목 > 프리캐스트 콘크리트공사 > 거치작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
159539a14ecc50d06a7938ed70a6d4310a72ec6a0bca4b1e1474fc847e149c5a	bf14b2fe7203654df86c203e711e3a5eeee0cd9bb5d515d7d2fd14b2d9805f61	0a231c9f8bb1d0ae86a92ecd91221a878a2443b1bb2ef64af154f0249d5c788c	건축	조적공사	설비작업	설비작업	건축 > 조적공사 > 설비작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
15b6ba210dbb428e5945762969ab0d4d251b42c46fda935c08d2987dd41577c5	b1e8952070e65fd890b741a284649290e6b103603905574a758549fcd8a69fd7	19af917f9c96e6e96b984e95c53a93ad9ab35457202511f7b151a8681accecfc	건축	건축 토공사	매설작업	매설작업	건축 > 건축 토공사 > 매설작업	CANONICAL_GAP				HOLD	NO
15ee7a21cc0cbd55cc2abf234288f79e788ba1206f8b5c447b193e62a1ed38ba	595177d3781696cd647e9eefd4eebc0b8201cc38954a418af8f6be40b9bed83b	8f4821b340cc01494514c5b5320076f222f0a8f76a1c09fd37882b02a4f546a5	건축	미장공사	도장작업	도장작업	건축 > 미장공사 > 도장작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
160eb385cfca0a562b2a10046301135c1f6bd846b8d73061e9847ba8caf7ff76	6cca835a9dde4ecd00e80efa1eabe95f936484877bdf06a92610e5a70ebff492	1391ca1476e71a2d09c59834e96ab8f45c21ffbf53cce7ae23aed2c4783d2299	토목	도로 및 포장공사	마감작업	마감작업	토목 > 도로 및 포장공사 > 마감작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
16ae98baa703fb95b8f26d63802a11a013e60450d0d23cb6b32b04b5f182b767	fbf7cfa0fdb3b897ad4d4cd15fbb6e37413d57d648db63654580dce8c7bbdae5	48105d18ac598a275b9d9af1d4c9dde59b1b0828183211841e868a38d688924f	건축	금속공사	절단작업	절단작업	건축 > 금속공사 > 절단작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
16bed7d8c9aee2b2699e0cd7f854d887f963ac6c3b8ec69ba24d22140c79e9d5	19a41bb40a70b5892cf816ec1e019794f94a6922ce943bdff1c89df3d061ad72	f1403c0703a57a01edda9abee1bc15476d3c2ff0f5ef8724b106e5898e745a9d	토목	교량공사	양중작업	양중작업	토목 > 교량공사 > 양중작업	CANONICAL_GAP				HOLD	NO
16c21c948550fc371a046713fead5d5e6021f3bb51b9ab570d6b412f9688b5fb	b1d74a75671d66b75532f40cc5b88f771345bebcbe7194abaf744e765b10c30f	b1d6b393b80eb3d2952fefdf0d7b27e2d89a40311350d9e8345f9cc2d1f846f1	토목	도로 및 포장공사	굴착작업	굴착작업	토목 > 도로 및 포장공사 > 굴착작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
174ba0e3ae990d925d4fc31d53c770684e4211f4115ebb1c019a75b4b17590cb	67bacaefa65507d00a67c98bb0005efb15e3aadd9b19f1c2c7ab282c4e21cfd2	0e7cb038dc0a2250f2c8fc713582ed2fe79cbe67f5e9c0b08c8c8a43ef13900f	기타	기타	적재작업	적재작업	기타 > 기타 > 적재작업	CANONICAL_GAP				HOLD	NO
17df80a0f3d76997579067dfb3b81f2335318ca4e00412a694d7c535caf4b714	1ce80727dcc215a41b8f97155398bdcb00970f4af17d6b7c301e95c74e6494cb	cf5fea65784d96e176786807861c6e1dc09cbf17dd41bc7cd1c340efc5171e1b	토목	교량공사	연결작업	연결작업	토목 > 교량공사 > 연결작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
188a3bce49e5db3753a1390fa896e79b2476da5530316c7cff209087c3ff9512	79caa2420f2c5265d9cd7b2e9d9431bda113625fa3211224cc1f3d63651ad4f8	df6fbe5b23ee09f8601a369c8d5758f13b17f760ef21dcd75ad8a2156deccb7b	토목	관공사	타설작업	타설작업	토목 > 관공사 > 타설작업	AMBIGUOUS	AMBIGUOUS			HOLD	NO
1898a9a264e7c7ebfc208d71ab436d9a07a6045690c7debda3361bd6c72617b5	06a2087c115e5f265ded5e0acc6a29eac6cb7c51ea04b00e4b9066e8746f6ef8	282d033d279da81ab42162f2cdf4c2bf2ba05e217d927dc36197cd732c5a3b97	건축	도장공사	기타	기타	건축 > 도장공사 > 기타	NO_MATCH	NO_MATCH			REJECT	NO
1923a0e6b521cf844ea53b911eeaceaa4ee2d879ec6b0714dc03e2e49488f936	a98fd84b212c22e1f94efd424f4112da08dfc3afae94cff8b12806a4b911f555	282d033d279da81ab42162f2cdf4c2bf2ba05e217d927dc36197cd732c5a3b97	건축	미장공사	기타	기타	건축 > 미장공사 > 기타	NO_MATCH	NO_MATCH			REJECT	NO
