review_key	source_key	project_kind	work_type	detail_process	source_name	source_name_normalized	source_path	source_path_normalized	source_occurrence_count	duplicate_occurrence_flag	candidate_class	exact_name_hit_count	exact_name_canonical_id	mechanical_candidate_count	evidence_state	candidate_1_canonical_id	candidate_1_name	candidate_1_parent	candidate_1_path	candidate_1_origin_type	candidate_1_cicw_mapping_count	candidate_1_mechanical_score	candidate_1_reasons	candidate_2_canonical_id	candidate_2_name	candidate_2_parent	candidate_2_path	candidate_2_origin_type	candidate_2_cicw_mapping_count	candidate_2_mechanical_score	candidate_2_reasons	candidate_3_canonical_id	candidate_3_name	candidate_3_parent	candidate_3_path	candidate_3_origin_type	candidate_3_cicw_mapping_count	candidate_3_mechanical_score	candidate_3_reasons	candidate_4_canonical_id	candidate_4_name	candidate_4_parent	candidate_4_path	candidate_4_origin_type	candidate_4_cicw_mapping_count	candidate_4_mechanical_score	candidate_4_reasons	candidate_5_canonical_id	candidate_5_name	candidate_5_parent	candidate_5_path	candidate_5_origin_type	candidate_5_cicw_mapping_count	candidate_5_mechanical_score	candidate_5_reasons	candidate_6_canonical_id	candidate_6_name	candidate_6_parent	candidate_6_path	candidate_6_origin_type	candidate_6_cicw_mapping_count	candidate_6_mechanical_score	candidate_6_reasons	candidate_7_canonical_id	candidate_7_name	candidate_7_parent	candidate_7_path	candidate_7_origin_type	candidate_7_cicw_mapping_count	candidate_7_mechanical_score	candidate_7_reasons	candidate_8_canonical_id	candidate_8_name	candidate_8_parent	candidate_8_path	candidate_8_origin_type	candidate_8_cicw_mapping_count	candidate_8_mechanical_score	candidate_8_reasons	candidate_9_canonical_id	candidate_9_name	candidate_9_parent	candidate_9_path	candidate_9_origin_type	candidate_9_cicw_mapping_count	candidate_9_mechanical_score	candidate_9_reasons	candidate_10_canonical_id	candidate_10_name	candidate_10_parent	candidate_10_path	candidate_10_origin_type	candidate_10_cicw_mapping_count	candidate_10_mechanical_score	candidate_10_reasons	gpt_semantic_decision	gpt_target_canonical_id	gpt_mapping_type	gpt_reason	gpt_confidence_class
0034ed50e3602b6df931765d1b234ecad0185972b8c1cee1202075cab4dd8288	91f7f540feca418fc9b1037f0a9259c4ccbf458c14dbfe3a107586f73dc209f7	교량 및 도로	위험기계기구작업	철근절단기 및 절곡기	철근절단기 및 절곡기	철근절단기 및 절곡기	교량 및 도로 > 위험기계기구작업 > 철근절단기 및 절곡기	교량 및 도로 > 위험기계기구작업 > 철근절단기 및 절곡기	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0333aab34b4ba4550df52ff68af7e7faf3193d511a9fbc658cb2ac1a6cd85b70	7917b6b3052241b851eb8cf220e41d61c46cddf38623a2c831dfc13ef03b1224	교량 및 도로	안전가시설작업	달대비계	달대비계	달대비계	교량 및 도로 > 안전가시설작업 > 달대비계	교량 및 도로 > 안전가시설작업 > 달대비계	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
04aab323549c5bc26935a05e97722e9e555d99613a3c521e14d14cdb3876bdf2	8597a4b65d8bec9af879b88a4d1512c6157b1c0a58d97089c3ab815c5b048fe3	교량 및 도로	되메움작업	토사반입 및 되메움 실시	토사반입 및 되메움 실시	토사반입 및 되메움 실시	교량 및 도로 > 되메움작업 > 토사반입 및 되메움 실시	교량 및 도로 > 되메움작업 > 토사반입 및 되메움 실시	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
05bb1b05b8f08812c47f6e1a718cb6625d590133f9edf9dbe13e2be62ccdcad8	3a246af5cd4d88cdb28f6a604ef760436407366119009b2bbfeae768eea12232	교량 및 도로	가설전기작업	교류아크 용접기	교류아크 용접기	교류아크 용접기	교량 및 도로 > 가설전기작업 > 교류아크 용접기	교량 및 도로 > 가설전기작업 > 교류아크 용접기	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
076b18770d1abd24ec94df626218dd267895f2622df15f7c88f745a7c82fbb1e	5f42f02170a6d35a1da1d418fb421462b2abde0949ef7fc707e447cbed5ab861	교량 및 도로	PSC교량작업	PSC 교량 거더 운반	PSC 교량 거더 운반	PSC 교량 거더 운반	교량 및 도로 > PSC교량작업 > PSC 교량 거더 운반	교량 및 도로 > PSC교량작업 > PSC 교량 거더 운반	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
07d0ae5d882eb8046b9028348fae1d0d4f9bf60cd00effb51984896a6600218a	93c13180caae91b05ffa08f81056279c805504fe0d94e305431f31368316163e	교량 및 도로	위험기계기구작업	열풍기	열풍기	열풍기	교량 및 도로 > 위험기계기구작업 > 열풍기	교량 및 도로 > 위험기계기구작업 > 열풍기	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0b3511adc033b38e803d8828d67423cadc20c8abb41ea1d7fb86f314ac84a183	a9883fcefdbe237836139b69b9924669e5b504663a218da56e68eb88cee25ad9	터널	발파작업	발파	발파	발파	터널 > 발파작업 > 발파	터널 > 발파작업 > 발파	1	NO	EXACT_NAME_CANDIDATE	1	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	5	CANDIDATES_FOUND	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	발파	흙깍기(절토)	토공사 > 흙깍기(절토) > 발파	PROMOTED_FROM_SOURCE	1	1050	EXACT_NORMALIZED_NAME,SHARED_NAME_TOKENS(1)	473d69ee-4433-487f-bc43-c35c1f2ea28f	발파굴착	터널굴착공사	터널공사 > 터널굴착공사 > 발파굴착	PROMOTED_FROM_SOURCE	1	300	SOURCE_IN_CANONICAL_SUBSTRING	936d4b44-2847-48f5-bf37-a760151a76df	발파암터파기	터파기	토공사 > 터파기 > 발파암터파기	PROMOTED_FROM_SOURCE	1	300	SOURCE_IN_CANONICAL_SUBSTRING	e5cc726a-3b88-4ec1-bdfe-de0bf79914e0	발파암트렌치터파기	트랜치터파기	토공사 > 트랜치터파기 > 발파암트렌치터파기	PROMOTED_FROM_SOURCE	1	300	SOURCE_IN_CANONICAL_SUBSTRING	feec8d54-f3ad-4a6d-9062-dbaa1293333c	발파암흙깍기	흙깍기(절토)	토공사 > 흙깍기(절토) > 발파암흙깍기	PROMOTED_FROM_SOURCE	1	300	SOURCE_IN_CANONICAL_SUBSTRING																																													
0cab5d60242928dc7064503f17756e1e279752b1f51f19b3059c426a6fe6acc5	714d8c08d67942ed14f6ec300bf91d81c0aa4372c04fb5e1fea08db1008f6b63	교량 및 도로	안전가시설작업	비계	비계	비계	교량 및 도로 > 안전가시설작업 > 비계	교량 및 도로 > 안전가시설작업 > 비계	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0e228b1a535e67cd134ac2a02827c09a3a51e4d9b7eff19b8d628ebb9e93967a	0b7b703019d74370ac5c5b800396e3f5d447111ba87601a916ee917ea6cc676e	교량 및 도로	가체절작업	가체절(물막이) 흙막이 시공	가체절(물막이) 흙막이 시공	가체절(물막이) 흙막이 시공	교량 및 도로 > 가체절작업 > 가체절(물막이) 흙막이 시공	교량 및 도로 > 가체절작업 > 가체절(물막이) 흙막이 시공	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0fc32650fd18a1111343dd4d6b5fbcd4ef3a7db9ee0eff941c5b3ce7ca6bdf3b	c4b70e8dc6758d004799ee4d2983759fd58654017e1b4b421d92d4d3f84f1190	교량 및 도로	발파작업	발파 장약	발파 장약	발파 장약	교량 및 도로 > 발파작업 > 발파 장약	교량 및 도로 > 발파작업 > 발파 장약	1	NO	SEMANTIC_SEARCH_REQUIRED	0		1	CANDIDATES_FOUND	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	발파	흙깍기(절토)	토공사 > 흙깍기(절토) > 발파	PROMOTED_FROM_SOURCE	1	350	CANONICAL_IN_SOURCE_SUBSTRING,SHARED_NAME_TOKENS(1)																																																																													
