source_key	parent_source_key	work_big	work_mid	name_raw	name_normalized	path_raw
748dad33b41577c2ef865edca1bd081bfda26f767b6430b9cd18d45cfa49211b	85443ee510910c572a3dd393ac23578bf1e69b901fa5c910176180cf0da0f4d7	건축	금속공사	도장작업	도장작업	건축 > 금속공사 > 도장작업
0654e054ec2b6917feb07246dc304ced364fed6f806e2669326ab9b3bb156f58	205be67904970d69788fed1918f4b6c4605071579ea91c894433c3bb2950d906	건축	도장공사	도장작업	도장작업	건축 > 도장공사 > 도장작업
595177d3781696cd647e9eefd4eebc0b8201cc38954a418af8f6be40b9bed83b	88501d9327e445bbfa0da8886ce396e9005b40232883c104c8aadb131b07a440	건축	미장공사	도장작업	도장작업	건축 > 미장공사 > 도장작업
b84598d8c70c18280275803421fed90a616ef4028023709dc49bb064b1acb322	fbf332b3c0324282a2c7e0a2b8a4414250a1505f6fe0713942b14485a385f7af	건축	방수공사	도장작업	도장작업	건축 > 방수공사 > 도장작업
f985da9cb24bc735945abb2925b41820171dd37ff4afa8cb4e4ccab54df0f5b7	bd63b86849b17eaec8a24b486c591faee838a3fcee521ec77f2f21f4894a7921	건축	수장공사	도장작업	도장작업	건축 > 수장공사 > 도장작업
18f9dc0a11146324ecfb2eead39665e0dfbcb6f079f30a044415a0ea63225ee9	3143a03fce721cb2d976b2aed78c9b1b10edcfa04d206f1dcddf59340f1e6b18	건축	철근콘크리트공사	도장작업	도장작업	건축 > 철근콘크리트공사 > 도장작업
7a805923a204e21a14cc3974eb5ae77204c1c5524d8a6389f502dff9b2f6f467	36f84dc937e94c7f2d307dbb7c398c9e7ce45d7161a7d8c742eadc62482cd751	기타	기타	도장작업	도장작업	기타 > 기타 > 도장작업
1dceb574e5727a68d7a96128c649b1e72ce3752f280a6334465bf5450d129949	60e0d4bca0074bb571c00d4eed761a29ee916ea936f0e559123ba966aab66913	산업설비	산업설비공사	도장작업	도장작업	산업설비 > 산업설비공사 > 도장작업
619f5b15b591c8a6d4bdc66c9125e56520520eb025f6a270896b1a900d0e3f32	1ffaed9eb99ad7a3e2933a29394d986da2eef6b40a53650f4dae02e33b6f8718	토목	강구조물공사	도장작업	도장작업	토목 > 강구조물공사 > 도장작업
e936a09a356db23696abe65631bd6c64dc3251b0f2d138f27e6c998b72431c1d	6142818dbeca390db750ed5b8ab72ccae2f3848dc1bf54063f0fc7f4d8d552a2	토목	관공사	도장작업	도장작업	토목 > 관공사 > 도장작업
59127e17e22e88a9bbd7cfd935127885b4f6c71ee8d345168b1cca891154721a	7d97163b1558c6a7a2824a97cca8eac37d3e3f1b9c823e21ea840677d1420e38	토목	관공사 부대공사	도장작업	도장작업	토목 > 관공사 부대공사 > 도장작업
b071890658bd3b4a4a801b000fad2ef2a9ff1e92fa9b70fdf5f6c5c7b2666986	2438c2b03171c8e6534f7020c743b9249b389886e7e9d7e081fc1977f09970a2	토목	교량공사	도장작업	도장작업	토목 > 교량공사 > 도장작업
cf56827e98d6082a3490aaf96b6c028050d00f2c7dfbda47c1ee54e2bddfe3d3	9039310779ad406faf8b2990ff1819ffac9770f931566c02270ccc7a604f177e	토목	도로 및 포장공사	도장작업	도장작업	토목 > 도로 및 포장공사 > 도장작업
18708d6279740f03070545f340014a07d65eb503594393ffe43eb64b2b75cb87	d5fedcab6dc5723721417460d705395cea2ad4ef0499334acace7b9324335793	토목	지반개량공사	도장작업	도장작업	토목 > 지반개량공사 > 도장작업
827a85fcbd7acc6b26da7fc8d141385f9c68feec18cc2f0de3e3aa485a7e0d73	e69cac9d45fe928cd4a40876d9f5ab38e4da36b946be0b4d1183887495d731e4	토목	철근콘크리트공사	도장작업	도장작업	토목 > 철근콘크리트공사 > 도장작업
79e7fee184e0f5e2da29df6c14ac412aa28d0cc3cd10d34ad3e7b97fbdd366e4	656ab8544db01eb4f69dbbe4e0aed46f8e974318ec2b5a02418d8a6d4121cbb3	토목	철도 및 궤도공사	도장작업	도장작업	토목 > 철도 및 궤도공사 > 도장작업
4070cd40bf2088c31a522227925b93aa55139dc2871310d91175a5e71918a79a	53ad3ee18d06b1c5945f1561d9d0a019b575a9f59dba70d67a6f2e7482581949	토목	토공사	도장작업	도장작업	토목 > 토공사 > 도장작업
f40ae8c56e57aff8aacb03c253f1e708a170100dc1df18c6f40e5b199f9e0ff7	2fedcc96256e2b1b71331e3bcc7fdf71299ee7ac4c834c71fe3e0c4b3465fe0a	건축	가설공사	마감작업	마감작업	건축 > 가설공사 > 마감작업
237e15a1294fe1019e7072a42d4f98e18cdf7683ffa7734c8f28e3b1998ae591	9079d78c78ec31d527c42aa8d8c9d72cb16a04a847b6d82b28a20e0615ef77c8	건축	건축 토공사	마감작업	마감작업	건축 > 건축 토공사 > 마감작업
00c8e777321ce6e780cac352c28da8be3301605d8cfc68d1e15072b1dc5ff8dd	ff545edd9c384c7436e7a912c81232e604620903a4326832fd2b421853373a43	건축	건축물 부대공사	마감작업	마감작업	건축 > 건축물 부대공사 > 마감작업
354a2ee51065f6654289ba453dce06434fba124435cfa3b35db7d68de6084695	85443ee510910c572a3dd393ac23578bf1e69b901fa5c910176180cf0da0f4d7	건축	금속공사	마감작업	마감작업	건축 > 금속공사 > 마감작업
25f00a86ae4431b1ee9afea31db3b80d966b59319959564b7d33baa00428b34b	205be67904970d69788fed1918f4b6c4605071579ea91c894433c3bb2950d906	건축	도장공사	마감작업	마감작업	건축 > 도장공사 > 마감작업
cab8974f312de1c5920a83d975b22e116806c34bafd1493806406ab218c0afb5	166dc547b77046bb8ac5718cd18b47ed47ca2463402b5459b194e6421673b8cd	건축	목공사	마감작업	마감작업	건축 > 목공사 > 마감작업
015c30f3067e85053f492f4f289ec8df3d331dfe530893ebf172b6c8ee2b8108	88501d9327e445bbfa0da8886ce396e9005b40232883c104c8aadb131b07a440	건축	미장공사	마감작업	마감작업	건축 > 미장공사 > 마감작업
1b5aab17f3e9dc674c0911638385e8164dd6da740a939e7522154c58f0be98d8	fbf332b3c0324282a2c7e0a2b8a4414250a1505f6fe0713942b14485a385f7af	건축	방수공사	마감작업	마감작업	건축 > 방수공사 > 마감작업
932f0c540c653921f6c7e6375b7e8af03b12b42fe0c661c615439f9eb0572401	bd63b86849b17eaec8a24b486c591faee838a3fcee521ec77f2f21f4894a7921	건축	수장공사	마감작업	마감작업	건축 > 수장공사 > 마감작업
5795866c6402c7032f8e2d7da41edf6ee975bd8484678183c8f16c7417daff10	3f17638c2b008f9a89bd550330559b27030f895897215e4f7bbb14d59df1baee	건축	조적공사	마감작업	마감작업	건축 > 조적공사 > 마감작업
501ac7a55ae7fea079e061cfd8e0f777975c87b8538d82b1a959310045280c80	b269349bad4492fd16f17ec5fab96c188f5fee8874b2946940dc99dbd58082e8	건축	지붕 및 홈통공사	마감작업	마감작업	건축 > 지붕 및 홈통공사 > 마감작업
05450e9221e7843e698f9ffcdc7c31db9449e38aba3ac427ff7a9561713c53ec	12c797fc1a286822ecca81b0ab458d0fcaad2e02b003379c7dfe4bcd2ee1a3f0	건축	창호 및 유리공사	마감작업	마감작업	건축 > 창호 및 유리공사 > 마감작업
393d6e7823c090b0000c3149e6cfff78afe5f532ce746160d69c330e5253db47	1bda673e67d9a12e21efca383859477c9ee86d489623313ec64c630192394805	건축	철골공사	마감작업	마감작업	건축 > 철골공사 > 마감작업
5978a1ce5cd5e658688715c5f4f6aa3eb25dd0b46ccdcbf1a6de511d10393a73	3143a03fce721cb2d976b2aed78c9b1b10edcfa04d206f1dcddf59340f1e6b18	건축	철근콘크리트공사	마감작업	마감작업	건축 > 철근콘크리트공사 > 마감작업
4d8a2e3c76b5acb3713468f2b441c1c1327b40f4daa3b9454f1e3514cdb5c82f	820faab310f22cba05496a1ec78811fece6464030919cc343a9bff3b2e3b9571	건축	타일 및 돌공사	마감작업	마감작업	건축 > 타일 및 돌공사 > 마감작업
d3b7330a8569c572f413408577c1e79491631524a69ee4b4d567e9c86e93629f	817b82a16c6a75af5c6073f5a2f1d4d855343279e834f05e19cfeee8872ea5da	건축	해체 및 철거공사	마감작업	마감작업	건축 > 해체 및 철거공사 > 마감작업
8f916225a1395ee1be258a7128c0ba263c62571cb59a0ac32c36f11f928e9f44	92780acb02509d83e67eb6aa04be60122fe8cc8344750f4b420cbb1826c665cd	기계설비	기계설비공사	마감작업	마감작업	기계설비 > 기계설비공사 > 마감작업
60e63de86dc3873aff9da172a67484127810b26ff09c210a3fcd896b684f291c	36f84dc937e94c7f2d307dbb7c398c9e7ce45d7161a7d8c742eadc62482cd751	기타	기타	마감작업	마감작업	기타 > 기타 > 마감작업
50a56bb6bf34c89829cd7985d1fd4c060be7db0d3f64ce79bfeecc57449b3304	60e0d4bca0074bb571c00d4eed761a29ee916ea936f0e559123ba966aab66913	산업설비	산업설비공사	마감작업	마감작업	산업설비 > 산업설비공사 > 마감작업
520ccfbdc4d0c2ffdaa3aa7ba1b62f79a9d62def6a8cdd12cfc7bee394e89f7f	c6991388fb908a9c2aad77a041896990e2d55004ed8fc855cb77ec2dc981b72d	전기설비	가설공사	마감작업	마감작업	전기설비 > 가설공사 > 마감작업
8cabd2f154e147ffe35a1dd2aa4a79a2bc61909c494dd94aeec050853cc22e7a	d36f80d37be8a8478764149f90b6eb8acd669d1f46b568acd360ea21fded3b73	전기설비	전기설비공사	마감작업	마감작업	전기설비 > 전기설비공사 > 마감작업
b88c709ddc462362aab243293dea7e416f121c5540a7ce24af6f79470d9a8199	7184418b3260b94cb289fc430ec6870768631cedc0276f08da75d1fd21634329	토목	가설공사	마감작업	마감작업	토목 > 가설공사 > 마감작업
93f07915f5cc9fbfde0d8d138df99a69dfc8db97ede19d33db9d59acbd427452	1ffaed9eb99ad7a3e2933a29394d986da2eef6b40a53650f4dae02e33b6f8718	토목	강구조물공사	마감작업	마감작업	토목 > 강구조물공사 > 마감작업
727d98f0080adfe2dcfed6a8f7bce9af18223dac244ef74507abb3d2ca4b714a	6142818dbeca390db750ed5b8ab72ccae2f3848dc1bf54063f0fc7f4d8d552a2	토목	관공사	마감작업	마감작업	토목 > 관공사 > 마감작업
5b871a5ac856a012a55e57076c2106ae6a6fb9b9c13a3522a72cd35ad73c6f7d	7d97163b1558c6a7a2824a97cca8eac37d3e3f1b9c823e21ea840677d1420e38	토목	관공사 부대공사	마감작업	마감작업	토목 > 관공사 부대공사 > 마감작업
9244ecaaf7582329d0697eadd93c490c3c043dcda8c5c98ef5f2a9a63707c7b3	2438c2b03171c8e6534f7020c743b9249b389886e7e9d7e081fc1977f09970a2	토목	교량공사	마감작업	마감작업	토목 > 교량공사 > 마감작업
4227b4b80007df8a623bb11339e475b47199a8cbefdd93bfa5c4e61d71785005	0f74161b28a96d20a1cd347de2d86209e75941c55dc29d08c4e42dd2d7da2b57	토목	댐 및 제방공사	마감작업	마감작업	토목 > 댐 및 제방공사 > 마감작업
6cca835a9dde4ecd00e80efa1eabe95f936484877bdf06a92610e5a70ebff492	9039310779ad406faf8b2990ff1819ffac9770f931566c02270ccc7a604f177e	토목	도로 및 포장공사	마감작업	마감작업	토목 > 도로 및 포장공사 > 마감작업
a529b112574facff1758c27531da7355265b7ef3cc908d5fa307b9b5961a638c	740ba6fe62edf748f9e9707a5a8db50176a48e582e46c9aa93a53787d15b5f4d	토목	말뚝공사	마감작업	마감작업	토목 > 말뚝공사 > 마감작업
d1963f3e01ef232cff4286e60e315243e779461073555198f2ed7a940c2abb75	d5fedcab6dc5723721417460d705395cea2ad4ef0499334acace7b9324335793	토목	지반개량공사	마감작업	마감작업	토목 > 지반개량공사 > 마감작업
8327a7c7b79ade7ec6cba208277c4766bf4ce780a60e135d23456af4983940e2	e69cac9d45fe928cd4a40876d9f5ab38e4da36b946be0b4d1183887495d731e4	토목	철근콘크리트공사	마감작업	마감작업	토목 > 철근콘크리트공사 > 마감작업
ed758b2ea5ed5b4ef1db15d5741be728495f4a3d4c1c99e99dbf512e43aa6742	656ab8544db01eb4f69dbbe4e0aed46f8e974318ec2b5a02418d8a6d4121cbb3	토목	철도 및 궤도공사	마감작업	마감작업	토목 > 철도 및 궤도공사 > 마감작업
740e1c959bff9b35a9fdbc1c87453ba96bdbe66c4e46aab1a34b23f4bfb8697f	d781735c3affaf0eac8b0645b21bb4e1ada1f24922cf9ba9bf90c033826b21c5	토목	터널공사	마감작업	마감작업	토목 > 터널공사 > 마감작업
ea17c5a561e41ede2251dfb97894603b44ae2713ec7eb1b3ac82a50705f25309	53ad3ee18d06b1c5945f1561d9d0a019b575a9f59dba70d67a6f2e7482581949	토목	토공사	마감작업	마감작업	토목 > 토공사 > 마감작업
afaacb47979aba7f929741ece1c5128f70d4fd830212a6a9908aba02a44569b9	3004e0d20c6003920e6c7e0d856ddf2908aa975470afa0e46154a70cef1fe097	토목	하천공사	마감작업	마감작업	토목 > 하천공사 > 마감작업
9bbbf8f7b753fa60be9f40c7254bb24efd727155f1a8de76e624066ed9aef80f	a1fe25df3ef2cb7045f3161778422f0eb2183634902cf257026dd6c7cf7fbea8	토목	항만공사	마감작업	마감작업	토목 > 항만공사 > 마감작업
b1e8952070e65fd890b741a284649290e6b103603905574a758549fcd8a69fd7	9079d78c78ec31d527c42aa8d8c9d72cb16a04a847b6d82b28a20e0615ef77c8	건축	건축 토공사	매설작업	매설작업	건축 > 건축 토공사 > 매설작업
01c718e2544b01c24c6ae1c484026ce61cc37b030c41f5dfbacb58b1c2de4e8f	ff545edd9c384c7436e7a912c81232e604620903a4326832fd2b421853373a43	건축	건축물 부대공사	매설작업	매설작업	건축 > 건축물 부대공사 > 매설작업
a5b71b15089df7d0519937e2560141eb086c4257c1e9ef12f20629959dfd5772	36f84dc937e94c7f2d307dbb7c398c9e7ce45d7161a7d8c742eadc62482cd751	기타	기타	매설작업	매설작업	기타 > 기타 > 매설작업
11811b3fc113ff7d545eeab66dabbb6ef4093d44bfaaceae30d3b865c741a3e3	c88d808f9a60676a0f54b61760a2cb1bb083596f00d94e8f8874d3b9e17cddf2	산업설비	가설공사	매설작업	매설작업	산업설비 > 가설공사 > 매설작업
9848112453d00f786c697b7465b228a70234d81f07093760e426517d68500b4b	60e0d4bca0074bb571c00d4eed761a29ee916ea936f0e559123ba966aab66913	산업설비	산업설비공사	매설작업	매설작업	산업설비 > 산업설비공사 > 매설작업
b5ee77b08194f00a96bea845f20da113ca2624274462eeef11cbbd5bf3823738	7184418b3260b94cb289fc430ec6870768631cedc0276f08da75d1fd21634329	토목	가설공사	매설작업	매설작업	토목 > 가설공사 > 매설작업
f5a858df88b0ea5284096679f8d6fa62230c396357271f9eca1a530afbeff0e4	6142818dbeca390db750ed5b8ab72ccae2f3848dc1bf54063f0fc7f4d8d552a2	토목	관공사	매설작업	매설작업	토목 > 관공사 > 매설작업
0f510622b28c4035b024f8fca35d7c947e40f5a7eca29f0cb43113592d8537b7	7d97163b1558c6a7a2824a97cca8eac37d3e3f1b9c823e21ea840677d1420e38	토목	관공사 부대공사	매설작업	매설작업	토목 > 관공사 부대공사 > 매설작업
4a1ec593741308c815e1db918ae5a49b192339da760549599ff66c6b610982cd	2438c2b03171c8e6534f7020c743b9249b389886e7e9d7e081fc1977f09970a2	토목	교량공사	매설작업	매설작업	토목 > 교량공사 > 매설작업
b29139f1fc9aad34704a2b40c074cd920ed5bbb8fcdeb17fff5a0440b07b05ce	9039310779ad406faf8b2990ff1819ffac9770f931566c02270ccc7a604f177e	토목	도로 및 포장공사	매설작업	매설작업	토목 > 도로 및 포장공사 > 매설작업
7d60d03bf64afe033f79d4eb0446aed8405906be22c485d573a978f1736d9cbc	740ba6fe62edf748f9e9707a5a8db50176a48e582e46c9aa93a53787d15b5f4d	토목	말뚝공사	매설작업	매설작업	토목 > 말뚝공사 > 매설작업
1d93f399dd581db6584aa421cff666cea9aec341cbb0ad6898d66f093d607c7c	53ad3ee18d06b1c5945f1561d9d0a019b575a9f59dba70d67a6f2e7482581949	토목	토공사	매설작업	매설작업	토목 > 토공사 > 매설작업
0350d083d11c2a63e08613889bed20dc47b0cb955fa2eb3648e2ec928fc5ad90	6df8dd91ff6a615b60c01504a7c853096d291e05d6210009d2c114145ea8381b	토목	프리캐스트 콘크리트공사	매설작업	매설작업	토목 > 프리캐스트 콘크리트공사 > 매설작업
b1e9ab1bb0fcca0d56963b0671093d1e4cac62a6fcee0b45e7ece0d266213e1a	a1fe25df3ef2cb7045f3161778422f0eb2183634902cf257026dd6c7cf7fbea8	토목	항만공사	매설작업	매설작업	토목 > 항만공사 > 매설작업
2b2d94bbbd82e9ff0525d80dec3a5c941829201e290aac561c1382d3fc232df5	2fedcc96256e2b1b71331e3bcc7fdf71299ee7ac4c834c71fe3e0c4b3465fe0a	건축	가설공사	반출작업	반출작업	건축 > 가설공사 > 반출작업
30eccca0f82d41254104383267752686c05c5b33d83d3c8a56579999455c6972	9079d78c78ec31d527c42aa8d8c9d72cb16a04a847b6d82b28a20e0615ef77c8	건축	건축 토공사	반출작업	반출작업	건축 > 건축 토공사 > 반출작업
29608bf7470e24bd2d6d36a507c5ad283b63763e5d92ab8adf021a2316392ee6	88501d9327e445bbfa0da8886ce396e9005b40232883c104c8aadb131b07a440	건축	미장공사	반출작업	반출작업	건축 > 미장공사 > 반출작업
4f2af888a9cd88a01786e15c157fd561d9c3f99c470205d945a6040a41f351f6	817b82a16c6a75af5c6073f5a2f1d4d855343279e834f05e19cfeee8872ea5da	건축	해체 및 철거공사	반출작업	반출작업	건축 > 해체 및 철거공사 > 반출작업
66db49278e3309f16c9d59d09935a1098af86058833861fbe3c263f5c35794d8	7184418b3260b94cb289fc430ec6870768631cedc0276f08da75d1fd21634329	토목	가설공사	반출작업	반출작업	토목 > 가설공사 > 반출작업
ad0e90db97797403d2f22789e8a80f02ae576a5bec7ec0a82664236727dc02e0	6142818dbeca390db750ed5b8ab72ccae2f3848dc1bf54063f0fc7f4d8d552a2	토목	관공사	반출작업	반출작업	토목 > 관공사 > 반출작업
e74fec70bcc86cf7e96388ac0116534e84621b5efd0a00f72ee378658e79f551	9039310779ad406faf8b2990ff1819ffac9770f931566c02270ccc7a604f177e	토목	도로 및 포장공사	반출작업	반출작업	토목 > 도로 및 포장공사 > 반출작업
c85434d0caa74efaf7dbab16ee56424e35f36ca0373b28127e36fd4b5098ad02	d781735c3affaf0eac8b0645b21bb4e1ada1f24922cf9ba9bf90c033826b21c5	토목	터널공사	반출작업	반출작업	토목 > 터널공사 > 반출작업
2d496edc4bf78ae6fd85d13b7ac4121fe0fd633eb6194900ae88203bb0db7075	53ad3ee18d06b1c5945f1561d9d0a019b575a9f59dba70d67a6f2e7482581949	토목	토공사	반출작업	반출작업	토목 > 토공사 > 반출작업
d23dcf71e398101a66470e09eb16a24cf1dd3bc87ab5610c5efd9f68cb40f80b	166dc547b77046bb8ac5718cd18b47ed47ca2463402b5459b194e6421673b8cd	건축	목공사	벌목작업	벌목작업	건축 > 목공사 > 벌목작업
c4a3ea08e4609fae03d923567c52dd2676c9f9f40dabc8af7e0fc2a0067082f4	ce0301fe717e52fca033e11ff3240015ddf48c800519cdb66ea165808cbacf69	건축	조경공사	벌목작업	벌목작업	건축 > 조경공사 > 벌목작업
678fb499566ed38d645c757848a297c90784d5091b200a17649ba940c7f72122	36f84dc937e94c7f2d307dbb7c398c9e7ce45d7161a7d8c742eadc62482cd751	기타	기타	벌목작업	벌목작업	기타 > 기타 > 벌목작업
d4d439b35d68a37d68e49d1ae32d3f309be2973a835a6c6ee8c5834a033a0fcd	7d97163b1558c6a7a2824a97cca8eac37d3e3f1b9c823e21ea840677d1420e38	토목	관공사 부대공사	벌목작업	벌목작업	토목 > 관공사 부대공사 > 벌목작업
f1dac0c9db764be45fab4285afc486a53c7af2c6867fb0e3a4efafefab2d0450	0f74161b28a96d20a1cd347de2d86209e75941c55dc29d08c4e42dd2d7da2b57	토목	댐 및 제방공사	벌목작업	벌목작업	토목 > 댐 및 제방공사 > 벌목작업
dcb7caf3d2e6830d85b1cafa4968f44cf779cbc54fb6f4c8527894efbf845dd7	9039310779ad406faf8b2990ff1819ffac9770f931566c02270ccc7a604f177e	토목	도로 및 포장공사	벌목작업	벌목작업	토목 > 도로 및 포장공사 > 벌목작업
59435b7c2206e29abccd4645cec3cc46d54cd1e3ee79e5dd6108da74f067af75	53ad3ee18d06b1c5945f1561d9d0a019b575a9f59dba70d67a6f2e7482581949	토목	토공사	벌목작업	벌목작업	토목 > 토공사 > 벌목작업
7e2078e7ada138bb87e8625e321dcc636f07e9f7d373c22375eda937fcb291c1	0909a7fc9088e27abe0969e37e9479a103d9a0a31d156a11c146ebc361f41abe	토목	해체 및 철거공사	벌목작업	벌목작업	토목 > 해체 및 철거공사 > 벌목작업
e3ec48ea1f82235bd800270ccba3d420a1ea6384a474cc386346570bd845c70f	2fedcc96256e2b1b71331e3bcc7fdf71299ee7ac4c834c71fe3e0c4b3465fe0a	건축	가설공사	보수 및 교체작업	보수 및 교체작업	건축 > 가설공사 > 보수 및 교체작업
3664c7b63fe50180a94f6a91bee06a4e181ae5681a0c4e68fb3e5dea34b98b5b	ff545edd9c384c7436e7a912c81232e604620903a4326832fd2b421853373a43	건축	건축물 부대공사	보수 및 교체작업	보수 및 교체작업	건축 > 건축물 부대공사 > 보수 및 교체작업
ed647da4dfbe995fd88f096fea1970546f8b0eba1d5d826a561a851100b43122	85443ee510910c572a3dd393ac23578bf1e69b901fa5c910176180cf0da0f4d7	건축	금속공사	보수 및 교체작업	보수 및 교체작업	건축 > 금속공사 > 보수 및 교체작업
cdefaae35ad95fb9690d2777105d61cbc12f5e1c7d3c5227ea65d1db0769d36d	3143a03fce721cb2d976b2aed78c9b1b10edcfa04d206f1dcddf59340f1e6b18	건축	철근콘크리트공사	보수 및 교체작업	보수 및 교체작업	건축 > 철근콘크리트공사 > 보수 및 교체작업
98b65fbcac12d43c75aa1b3cb58f405e763930a1353c1d91080436ea013551e4	817b82a16c6a75af5c6073f5a2f1d4d855343279e834f05e19cfeee8872ea5da	건축	해체 및 철거공사	보수 및 교체작업	보수 및 교체작업	건축 > 해체 및 철거공사 > 보수 및 교체작업
f63085b10ebc129ce3e2d68590f5e5ee01094ac891ba3c84028d858dc64d1100	36f84dc937e94c7f2d307dbb7c398c9e7ce45d7161a7d8c742eadc62482cd751	기타	기타	보수 및 교체작업	보수 및 교체작업	기타 > 기타 > 보수 및 교체작업
cc7b3e386afd8a26079dd6413abca2a3e4531316ff1542fe1da63b5b368f98e2	6142818dbeca390db750ed5b8ab72ccae2f3848dc1bf54063f0fc7f4d8d552a2	토목	관공사	보수 및 교체작업	보수 및 교체작업	토목 > 관공사 > 보수 및 교체작업
2ee013ad66e19b8781ab6b26cd34c0a461fa7ba6c312c2ffc62d3d7ee41ff122	2438c2b03171c8e6534f7020c743b9249b389886e7e9d7e081fc1977f09970a2	토목	교량공사	보수 및 교체작업	보수 및 교체작업	토목 > 교량공사 > 보수 및 교체작업
e0946b424bb9f5833bd60eb740d5d19cbcf664c89276e9c370b0ee1401af1d1c	e69cac9d45fe928cd4a40876d9f5ab38e4da36b946be0b4d1183887495d731e4	토목	철근콘크리트공사	보수 및 교체작업	보수 및 교체작업	토목 > 철근콘크리트공사 > 보수 및 교체작업
f15e57c8bf45be86354ad00ece4d897019ae38b392a07e5c86bd408d05389646	53ad3ee18d06b1c5945f1561d9d0a019b575a9f59dba70d67a6f2e7482581949	토목	토공사	보수 및 교체작업	보수 및 교체작업	토목 > 토공사 > 보수 및 교체작업
0ca0377b3dc97e522afe19d934f13b6fcb503ed16f750a212ae94a060993b796	a1fe25df3ef2cb7045f3161778422f0eb2183634902cf257026dd6c7cf7fbea8	토목	항만공사	보수 및 교체작업	보수 및 교체작업	토목 > 항만공사 > 보수 및 교체작업
a7b4fb5b93ee7bf95f7d6caa8bae3fa28c06a7c08efd56eb059a5523b600ac92	2fedcc96256e2b1b71331e3bcc7fdf71299ee7ac4c834c71fe3e0c4b3465fe0a	건축	가설공사	부설 및 다짐작업	부설 및 다짐작업	건축 > 가설공사 > 부설 및 다짐작업
704699169af4b532e32a54b5f2c0a353728e63cb50e887ec30a32b01c94cd8cb	9079d78c78ec31d527c42aa8d8c9d72cb16a04a847b6d82b28a20e0615ef77c8	건축	건축 토공사	부설 및 다짐작업	부설 및 다짐작업	건축 > 건축 토공사 > 부설 및 다짐작업
987c57efb5ea70d7937f67f158ddb56b010615a5fb5f9c3b3919db7445b90b5c	ff545edd9c384c7436e7a912c81232e604620903a4326832fd2b421853373a43	건축	건축물 부대공사	부설 및 다짐작업	부설 및 다짐작업	건축 > 건축물 부대공사 > 부설 및 다짐작업
674801c12f7aad9b002027056b6a065a63f2b2880883413293b892029a60a27e	fbf332b3c0324282a2c7e0a2b8a4414250a1505f6fe0713942b14485a385f7af	건축	방수공사	부설 및 다짐작업	부설 및 다짐작업	건축 > 방수공사 > 부설 및 다짐작업
b114892623c3e3670b8c081282423e95e4094a3ae0b3dcddd98c00b92110bf69	ce0301fe717e52fca033e11ff3240015ddf48c800519cdb66ea165808cbacf69	건축	조경공사	부설 및 다짐작업	부설 및 다짐작업	건축 > 조경공사 > 부설 및 다짐작업
c7774e1a45376f833b42ded698d46c196ed47340235afc9ba1d8b73aea149d45	482a7dcc2bf530eae9ab1032c048bc32d5e180c80cadc6c1fea286bdc11e6487	건축	지정공사	부설 및 다짐작업	부설 및 다짐작업	건축 > 지정공사 > 부설 및 다짐작업
392a272177c6cb3c6ab5d216341d0d88474219c266beb06e2d21e3737fee04ea	36f84dc937e94c7f2d307dbb7c398c9e7ce45d7161a7d8c742eadc62482cd751	기타	기타	부설 및 다짐작업	부설 및 다짐작업	기타 > 기타 > 부설 및 다짐작업
40e40afd83e558579bd7730669d847034615bec42d9e915ac4004a94e917cbcc	60e0d4bca0074bb571c00d4eed761a29ee916ea936f0e559123ba966aab66913	산업설비	산업설비공사	부설 및 다짐작업	부설 및 다짐작업	산업설비 > 산업설비공사 > 부설 및 다짐작업
296c5b123527ea1516de9ed65cd98d2d62a8ec96a93bd209edb97f33261c6f3a	7184418b3260b94cb289fc430ec6870768631cedc0276f08da75d1fd21634329	토목	가설공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 가설공사 > 부설 및 다짐작업
3298635c23238c30f1250a661719714a4fa3d82b393a91a113e4467eff7c8a4b	6142818dbeca390db750ed5b8ab72ccae2f3848dc1bf54063f0fc7f4d8d552a2	토목	관공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 관공사 > 부설 및 다짐작업
44e4ea190766c4886f9eb8cc2e18da37d6cc6c804697e7279433b0e18655bc35	7d97163b1558c6a7a2824a97cca8eac37d3e3f1b9c823e21ea840677d1420e38	토목	관공사 부대공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 관공사 부대공사 > 부설 및 다짐작업
bd3a2c156381bf2b67bffba140a7142c6e3ee7bcf6a67b4102eb5b39fa036dd1	2438c2b03171c8e6534f7020c743b9249b389886e7e9d7e081fc1977f09970a2	토목	교량공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 교량공사 > 부설 및 다짐작업
d6d93a78b9fc0311e3e7d88524c89f9a1e6ecf78bb09d9b231ec67a6528f1a36	9039310779ad406faf8b2990ff1819ffac9770f931566c02270ccc7a604f177e	토목	도로 및 포장공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 도로 및 포장공사 > 부설 및 다짐작업
3da5a760922a60391ea2dbdcdf05dfe60d9a3a06ac83f4eede24ad4a600ec452	d5fedcab6dc5723721417460d705395cea2ad4ef0499334acace7b9324335793	토목	지반개량공사	부설 및 다짐작업	부설 및 다짐작업	토목 > 지반개량공사 > 부설 및 다짐작업
