review_key	source_key	project_kind	work_type	detail_process	source_name	source_name_normalized	source_path	source_path_normalized	source_occurrence_count	duplicate_occurrence_flag	candidate_class	exact_name_hit_count	exact_name_canonical_id	mechanical_candidate_count	evidence_state	candidate_1_canonical_id	candidate_1_name	candidate_1_parent	candidate_1_path	candidate_1_origin_type	candidate_1_cicw_mapping_count	candidate_1_mechanical_score	candidate_1_reasons	candidate_2_canonical_id	candidate_2_name	candidate_2_parent	candidate_2_path	candidate_2_origin_type	candidate_2_cicw_mapping_count	candidate_2_mechanical_score	candidate_2_reasons	candidate_3_canonical_id	candidate_3_name	candidate_3_parent	candidate_3_path	candidate_3_origin_type	candidate_3_cicw_mapping_count	candidate_3_mechanical_score	candidate_3_reasons	candidate_4_canonical_id	candidate_4_name	candidate_4_parent	candidate_4_path	candidate_4_origin_type	candidate_4_cicw_mapping_count	candidate_4_mechanical_score	candidate_4_reasons	candidate_5_canonical_id	candidate_5_name	candidate_5_parent	candidate_5_path	candidate_5_origin_type	candidate_5_cicw_mapping_count	candidate_5_mechanical_score	candidate_5_reasons	candidate_6_canonical_id	candidate_6_name	candidate_6_parent	candidate_6_path	candidate_6_origin_type	candidate_6_cicw_mapping_count	candidate_6_mechanical_score	candidate_6_reasons	candidate_7_canonical_id	candidate_7_name	candidate_7_parent	candidate_7_path	candidate_7_origin_type	candidate_7_cicw_mapping_count	candidate_7_mechanical_score	candidate_7_reasons	candidate_8_canonical_id	candidate_8_name	candidate_8_parent	candidate_8_path	candidate_8_origin_type	candidate_8_cicw_mapping_count	candidate_8_mechanical_score	candidate_8_reasons	candidate_9_canonical_id	candidate_9_name	candidate_9_parent	candidate_9_path	candidate_9_origin_type	candidate_9_cicw_mapping_count	candidate_9_mechanical_score	candidate_9_reasons	candidate_10_canonical_id	candidate_10_name	candidate_10_parent	candidate_10_path	candidate_10_origin_type	candidate_10_cicw_mapping_count	candidate_10_mechanical_score	candidate_10_reasons	gpt_semantic_decision	gpt_target_canonical_id	gpt_mapping_type	gpt_reason	gpt_confidence_class
001137af6fbea3e99ece7ceae0abc88461b8184a94c2c03dcfdaaec8da19dfe7	ed3c3cab57b6c6b930f0caba4508262cdbc17f6933a4fc6492735f0335cbefbe	터널	수직구작업	수직구 굴착	수직구 굴착	수직구 굴착	터널 > 수직구작업 > 수직구 굴착	터널 > 수직구작업 > 수직구 굴착	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
047619ff80cf6ead27a217a1a24d041c847fe300fd7f039410be4bda51340551	0ddfb693a7e4e7ed7fb23a53f689f1cb3973fbd5385c88fd9e8023fdce1420d5	지하철	터널보강작업	터널 강지보	터널 강지보	터널 강지보	지하철 > 터널보강작업 > 터널 강지보	지하철 > 터널보강작업 > 터널 강지보	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
04bff63c1a3c0280c553b368bb007a3fee147f22d97d12a2a10fcf7339c83533	00e4fc12263393951a28470dcda38e1861a1fdaee64a806b681d6512abade395	터널	갱구부작업	갱구부 보강	갱구부 보강	갱구부 보강	터널 > 갱구부작업 > 갱구부 보강	터널 > 갱구부작업 > 갱구부 보강	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0601b84169785014ab3d3053231271981e2ca1d601eb316efe8c88035ba6f7e1	8376cdcfe79feb951159c8d56904d8a83bd680c0396d98b61027257766c9ba49	터널	양중기작업	특수 작업대	특수 작업대	특수 작업대	터널 > 양중기작업 > 특수 작업대	터널 > 양중기작업 > 특수 작업대	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
08867936373da71e45b39bde6ceb5fe7c944f87804e06eddd071202589645361	f3360ac07e516aae0e5dbe43653399c4869b6825748d033e0fb2d9bfee2e4a4e	터널	위험기계기구작업	이동식 발전기	이동식 발전기	이동식 발전기	터널 > 위험기계기구작업 > 이동식 발전기	터널 > 위험기계기구작업 > 이동식 발전기	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0db87c56a13b4c95d08235f72810ce15451ea4ca9f59099593f5eb2fe4a065ed	be08c8f9ae65656d0f99106dd6460bec1796b1c309ffb6da5f93c31964d50e8d	터널	안전가시설작업	달대비계	달대비계	달대비계	터널 > 안전가시설작업 > 달대비계	터널 > 안전가시설작업 > 달대비계	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0dc5b59a1986705030c339281849ff268e013e33b492fbbae6e88abb236abf42	dd287765c824b78d563290ff5254ca9b0d0252e750d7bad8224d8c291c1a5fd7	터널	안전가시설작업	이동식 사다리	이동식 사다리	이동식 사다리	터널 > 안전가시설작업 > 이동식 사다리	터널 > 안전가시설작업 > 이동식 사다리	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0e6b7ebcd9a6f26ec971d9a98ff4c048dc1db617543e2dc6ebe71947acec8483	7c8002c67d0022fcda32d66b710b64565c5b4219a142c0f6271830409bb47525	터널	수직구작업	수직구 흙막이지보공 시공	수직구 흙막이지보공 시공	수직구 흙막이지보공 시공	터널 > 수직구작업 > 수직구 흙막이지보공 시공	터널 > 수직구작업 > 수직구 흙막이지보공 시공	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0ef0cca646ab82cca3361898be97750f0e07113b1bb713494e0d0a5f0bd135ee	28f657e13a3bf22013acbd92c5be452d49c0a3c9126b033ecbd50bda6d74f9c6	지하철	전기설비작업	전기설비 자재반입	전기설비 자재반입	전기설비 자재반입	지하철 > 전기설비작업 > 전기설비 자재반입	지하철 > 전기설비작업 > 전기설비 자재반입	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0fc81a44983f02fb0813bf00f72b4c31c598c36acedba4574b7c0df4d295ccf9	7ba4615df684eedec1174aaffb61744175f7b00e40a48868a23026819b35a1fe	지하철	조경작업	조경부지정리	조경부지정리	조경부지정리	지하철 > 조경작업 > 조경부지정리	지하철 > 조경작업 > 조경부지정리	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
1c7427e20ef351c03570024684194c2bf8b11d50ef5f45bbb0efc4dbcf48770e	b75d27054f571b5624733c557b5b70d8605b790bd1420db24d2842c60d8e31d7	터널	위험기계기구작업	열풍기	열풍기	열풍기	터널 > 위험기계기구작업 > 열풍기	터널 > 위험기계기구작업 > 열풍기	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
21da59a788236986040aeb0d1f2bbcbe659c16176d1b3e6926755d65d2b57f5a	fc396f6845802a8121efe1eb67c40f4711ddfe69fe0c2db7e1c43cc88c08dceb	지하철	터널배수작업	터널배수	터널배수	터널배수	지하철 > 터널배수작업 > 터널배수	지하철 > 터널배수작업 > 터널배수	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
22e6be61b80b53f166426518a177c3c9e5975c9fd7ac12a7e8756a584cb91c15	d0610bb7f28f8ffa95128350d039a09aaecd84271650731a6207061970c4daec	터널	안전가시설작업	개구부	개구부	개구부	터널 > 안전가시설작업 > 개구부	터널 > 안전가시설작업 > 개구부	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
25557ea859cf6dd328fd65c0b17d625e8cb5f95d2c1885b13aa63cfa86c68108	40bd4ffc4b44a6e114145d10d9af177b7f51cc8e48ca78fc8a692d796e19037c	터널	양중기작업	타워크레인	타워크레인	타워크레인	터널 > 양중기작업 > 타워크레인	터널 > 양중기작업 > 타워크레인	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
2735eaa49ed2cc102f9e7b8c68804e3f50c88a4530078c1a2b9e80d5257ea48d	d80809385a3c8ea3b437186526e029340917b7688fc778a3ce32892052990b0a	터널	가설도로작업	가설도로 벌목 및 표토제거	가설도로 벌목 및 표토제거	가설도로 벌목 및 표토제거	터널 > 가설도로작업 > 가설도로 벌목 및 표토제거	터널 > 가설도로작업 > 가설도로 벌목 및 표토제거	1	NO	SEMANTIC_SEARCH_REQUIRED	0		1	CANDIDATES_FOUND	a7106b20-76ca-427f-aa45-2f0b1d417f15	표토제거	표토제거및부지정지	토공사 > 표토제거및부지정지 > 표토제거	PROMOTED_FROM_SOURCE	1	350	CANONICAL_IN_SOURCE_SUBSTRING,SHARED_NAME_TOKENS(1)																																																																													
2737ea01efcec70667b65716ed9cf4c6376f7e6871dbaeeea7f2e0656d1674db	77eb41f4802e0411ff422d2b6dda1934775a8880cdddd01eb6d938d0f46fdcba	터널	발파작업	발파 암처리	발파 암처리	발파 암처리	터널 > 발파작업 > 발파 암처리	터널 > 발파작업 > 발파 암처리	1	NO	SEMANTIC_SEARCH_REQUIRED	0		1	CANDIDATES_FOUND	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	발파	흙깍기(절토)	토공사 > 흙깍기(절토) > 발파	PROMOTED_FROM_SOURCE	1	350	CANONICAL_IN_SOURCE_SUBSTRING,SHARED_NAME_TOKENS(1)																																																																													
