review_concept_key	canonical_id	node_kind	parent_review_concept_key	parent_canonical_id	name	name_normalized	origin_type	status	approval_id	approval_package_sha	amendment_approval_id	amendment_package_sha	materialization_id
003eaf9dda9402b198884bef6cce22c05f84422ba4dee38f5d0231aa6efe9320	4b179a0b-127b-46a9-b034-b0447af8a505	PROCESS	9c5d076acd3550d07d3b8d5e161a39d20bc03992a7d1c3a04b07f92d854efb99	c9cb3627-109a-4e0c-8fbb-1abb31f759ea	모선공사	모선공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
00554e9bb6c2daf54d786c9b0c5a188739603a064478c61a180a643b5db2f2aa	e561f58e-d92b-43b7-9c0d-a206a49a970a	TASK	9ed800b6570d39ac38f5b3202f23981e90d8eb5f37d7e7a332ddcaf782dffd65	2e8138ce-e3ca-439b-8e9c-de616f5e6dec	도상보수	도상보수	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
005d0dfd2cad0c9323c44f72ed07f07542c6070730dcd2cd92c8f04c962f7609	5aebdf52-f246-4667-8f2c-fab4948666fe	TASK	7813a8d1e3c60d92b3956e15f6ed59cb0f8161ab2b50edab4d4f901288342ed0	efa362d3-2550-439a-a444-c44d1639f8f5	기타설비철거 해체	기타설비철거 해체	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
00714d829c039e7c5590ef71b44f6e05b3097588dbfe0b20b37b5f1cd4f8ec1a	6024703a-e0c0-49a6-9862-832b64fd131a	PROCESS	53280542142b59179d383425dc3c0376e294312c5bfdef8b3af6e6aaa6dee067	b40bcb7f-32a0-4f2e-bb21-4eaf050a7fb7	디젤발전기플랜트설비공사	디젤발전기플랜트설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
0094e4e7a1f0cbeaa70425941c37f1dd06b42da2328faa8fc78d22d5f7693c2a	888bf357-3ff0-4beb-b338-c4153ab0cadc	PROCESS	9ff4e35cc5e677d6d8dd41c870da81f1059aab60a35df435d424b7e64af7df61	e0ffb761-4531-42a9-bccc-a47102859054	PC부재생산	PC부재생산	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
009e62c24038c1afb5353c6ad36a6f3125ceeb1acb214619341c69107aded022	1e87d3ea-5e66-4d77-b80b-1d409e4bd52f	PROCESS	eed4ca91d2eebf54fd65616a1883deb0f030b5f1a097cf88488b3cd1e4d121b6	609c86eb-94f6-447c-9805-e0ff032b80f4	쓰레기소각설비공사	쓰레기소각설비공사	MERGED_FROM_REVIEWED_SOURCES	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
00a52dd997c21ceab4004fe3ce98b640a5932dcad08ab3bd2f5e91411e4e53a7	98336564-d693-4026-b357-a545e100700c	PROCESS	dc3dff2350840a9f391b06f7a73780bb78385a45b4ccece8cb08a3da4c8d1215	d703949e-0684-40bb-86f5-4c11bd329756	저장탱크공사	저장탱크공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
00b255c9bdbf635478d8a44a6e2afaeb6020be10a9b73976fb3c459b903795d9	3f4c15c4-18d0-4e25-9832-83182e6802c7	PROCESS	c2114d3b4146e11a00f569e871b06ceb8dc9419fc3f9909eb3fee63241c61aa7	457ec8aa-6fc5-4110-b319-449bf3be191e	통신구조물및기타보조기기류설치공사	통신구조물및기타보조기기류설치공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
00f32052a00a9a85ca580077d451dcc4a0ac451efe34e5408bc333b25fb49ff5	1040f9ac-c01a-4d59-ab9f-ce549d0f641b	PROCESS	EMPTY	EMPTY	외부판재공사	외부판재공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
00fea4522a479a39940e02f3c04db358c65ddd9a189df6136b8721bd333f6854	97cf2571-0f3a-4bb2-8a85-837bbd502bb0	TASK	25da943669e985eaf977575346986c0faf2da92c6f79f11546c34be8eebbd7d4	fc2dd2f2-43f2-42ec-9dd7-d3e757a52272	케이슨제작및설치	케이슨제작및설치	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
012f674cfe4aef679121821ad0d914633c3129fccef94f58deb3bce118d0ca83	d42fec88-281e-4fd6-916b-38442b1cd54a	PROCESS	1f1041e6925f663ff5ec5202db7516c78dbb0b31cd24106bd53426ea70b6753a	abef3abd-2b30-455a-87bc-1e2b9c875aa7	금속바닥틀(장선)설치	금속바닥틀(장선)설치	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
013a2ebaac75458ca2a2c64f2c3e77314ce9cd35fed9dcdd9035761329b9482a	1aaa3502-f902-4ce0-84c2-06ee4ac6abdf	TASK	adacfa272eb4a6a674af7667b520a6085d7d0d0455f5ea6f5b4444af491f8024	c3f2f7b9-18b4-4702-8b8d-7548f906d437	화강석깔기	화강석깔기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
0159c0afba4f87a183671de62115913a8b31972b208227a187d443435754b047	73218545-e9d1-4e62-aae6-6bcc492176e1	PROCESS	EMPTY	EMPTY	강구조물공사	강구조물공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
01cf3373ebf183d4037b67bddd2d8679dcd717e985022494af1f6c6742756512	f17b6a9e-331e-42d3-85cb-f8bba038414c	PROCESS	571d193a16c84db193b5f282dcdc92dd3a9717d4664c18940b186a5399aa42cb	1d0b5964-b7de-4b95-9e79-0d1d7443e701	도상설치공사	도상설치공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
026bdfc7c0996ab971d21d40af9c61a60acef1e1c14009b8fbcf4a63d358760d	8228d5a8-83c2-437a-92c5-0aa7eea6378c	TASK	6eca78379c93853863766d02655b1003ca45241d359ae85d92aad4c0ba2d84aa	6f2f4427-709e-41a5-a43f-2b7cc6d6216b	궤도부설및레일체결	궤도부설및레일체결	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
027e26195daf3974b7607613c9e172c790e1e9e5e1ec446c5596403eca06c45a	45d75079-ab09-4226-98f5-aafa05d1a782	PROCESS	fce048a6ba4d60e4520ac1f54189361e1b473e1bab9f15c88000e42fa44abe0c	7883246b-2742-4708-9868-5b5be29afbe5	건축선정시험(토공 기초 구조체)	건축선정시험(토공 기초 구조체)	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
028839946d8a54355febe053579f2654b44a02cafb0f9a1e86e358319541e927	ffd6db74-ee50-40f2-a2f9-a13438cf9aed	PROCESS	EMPTY	EMPTY	기계 플랜트시설공통공사	기계 플랜트시설공통공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
0295a021468c0e508ae9dc756be46b4ca710d24af753e3fe314873eed255570c	2e0c42ce-51c5-4cf0-8d20-f141d6422475	PROCESS	97ae6dbb7b94a38810c359dc83a9e0600e88c972c2fb79369582072e6c0829ec	206135d7-4ac9-49e1-916b-0d3224e75a56	피뢰설비공사	피뢰설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
02fd02858880cebac2e039f2cc1abb5feadfe685a45198c08ca017270a897a50	5751cb34-0ee5-4298-9f45-22a07d7007f2	TASK	172b5d183961638c11d2ddd68aa2bcca8a5c37d208160fa56f3af8dddb96cf41	1c3217dc-73b3-45fd-9119-13508993a96d	금속제바탕처리	금속제바탕처리	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
03220e5c135342bf7f534f4cbccf43806685655020bba5b4ce6e6b2a916b0695	2ea3dcdd-502e-4741-8619-2be5da886094	PROCESS	ec6c03a8aad00b368c07295be86baea08d9705eebdcce822dbc9811d598c8cf1	cd3fd9c9-8693-4719-a1d8-b8ab7d62150e	방음공사	방음공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
03754c84e28a545a6e2f2f5136ab8d915466c43cf7ccc3c05d3193d8829bbd60	03da6ebe-0db5-45a4-8564-6124ba14ad8f	PROCESS	13f01c1ad0d027cd2397d07a0e9eafb5222e1bbae9c0855e76a6ca66d279e062	71f3ec22-bbb7-483f-a6b5-f089eac9007c	콘크리트부속공사	콘크리트부속공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
038ad6fb72d989f21edbb398ae9086b91f2a1e29f035dca0684633f19425b199	2729e10b-6484-4f98-bf01-260a56335293	TASK	9d7bad7d3377b0051c155133999851cda03afb637f6fc506662aa14608b8fd72	23c12507-241e-4e79-a855-4ab96b1ce94d	터파기및되메우기공사	터파기및되메우기공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
03aaad55841df81565fdced35fc4f35a49132608301f3438c309945cdb6e9239	fcb638f8-d660-427b-aebe-c00d81f4e628	TASK	70f8baf73081c23c630d509a315dfad2d6f5e9aeeab0228f0cc1a0cce1e9f827	54ecd392-a22a-4337-8852-a7e2ffc110c0	기초지반보강	기초지반보강	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
03d0ce13703e243cff19322fe0df26962d243d37dea0f0bc2d7522a0544a10ab	e79962f4-c455-4596-8a18-bf204bdb707c	PROCESS	EMPTY	EMPTY	전기 자동제어 계장 신호 통신공통공사	전기 자동제어 계장 신호 통신공통공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
03edc6aaf74d36fdeac3b4e9f48c7096b32675e82e44372512aea710d640cbdd	9c97a7f9-2706-4e81-8676-bb197ce94669	TASK	3c3ea3dc55db80472b59e9cf2576dc14a2029e2402467451af504591ead80e56	e8320c12-4f59-4b4f-bbc1-952e327d1e68	관로철거 해체	관로철거 해체	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
03f737d4cc74725d2b592f051fe6b0ee81cad48cc7d89c46ced43836f408c3d2	ad160a3c-f507-45de-bc66-82060376c638	TASK	da5a624c501a2655039fba24eaaf4598e3c28c9642b2e2bc8b23d69a8361f5b1	a285976c-d91c-435f-be2b-717d72e6d83f	전선관로제거	전선관로제거	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
04231490c811112bfa29c7d4e4cbf080a670678d9274cc503da398283540555e	faf1109e-6943-41b2-a893-d43ff98b9372	PROCESS	db6bafcb5396a619ac639b6b4871b38bfd9450a31c31a9a46bbc731f09998c99	df727d07-1df7-4d0b-9607-451c8ce4ba7b	각종통신설비공사	각종통신설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
04252d0126624a986ae71af54d04a5b3ed3123ab5450ff27177253377d4f8072	d0560f54-2626-4b0d-b391-e0b6281d8921	PROCESS	b010f76c574f6761abb7e73d610ed737629be5b00dffea26cbddac07135e7587	6a52b996-2bc6-43cd-9f29-02cab6f1700c	전기품질시험	전기품질시험	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
043b3ffe3d31e04feab3c5b053abe66ec7abd652ce16356687d70bd14e47f448	d8e4dd5c-6741-4427-aa5e-707b62f79a29	PROCESS	bb852d3b868968a790e5faeaa029a52b75470c19cdadbc3efa7b19e185368a67	fb896a27-ed87-4811-bd78-0bb2626216bf	무정전공사	무정전공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
04e2576fcfc65828ea734e1c02a2e47950021599091b79ee7d78e856e56f653e	2c79563e-d093-485b-acb3-5bf01c9400d0	PROCESS	eed4ca91d2eebf54fd65616a1883deb0f030b5f1a097cf88488b3cd1e4d121b6	609c86eb-94f6-447c-9805-e0ff032b80f4	폐기물처리설비공사	폐기물처리설비공사	MERGED_FROM_REVIEWED_SOURCES	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
0532e14156d402607b4b0e188c2862608dbf0c964fd527940d48e3bffc652f10	f1e6e2c0-410b-4786-bc9a-3bc6bcca7d6b	TASK	9d1d7e3cf333b05c23ed838742a05d0d01c6bc294913a89e1f2bb1ad7a31babe	7b1c268e-1120-45b8-bcd5-0716c1f785a1	배수판설치	배수판설치	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
0537a067376dd2fc6d07c94010b3fbee454bea1fd992c23c86e7cc37891da58b	83515db5-647a-4993-b279-cf383cc682a8	TASK	141627cdd8a52d46885395072c371e86aa2a2beb28ce70de3896fa3487309921	959ac92b-b756-4cec-ab82-048497113fa2	비탈면녹화	비탈면녹화	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
05904e0f81d3f046112158b3f4b188e91d74673d2c533e3aed5b9963de0360fe	b12ddccf-08fb-4bc8-9866-419a99873dd8	TASK	b5505742d94b06382f56854611e8b90aed15c861a2a393c78b2690e66b43c954	8c831cd1-fa96-4c78-913a-a4b0d1c636fe	가스설비관련기기설치공사	가스설비관련기기설치공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
064a1341a099e8c6d1a821f002b150e5fd8f04086b60cbc1c716a779473b7a57	0349f8ca-ee1b-4942-9410-3e2d36938276	TASK	1cf07cdcbd1df01844dc417dfc25899e9f8855c743ffeaa8b82fd28792f90073	b6103826-0560-4525-9cc9-2b7bf8f0d63b	테라조내벽붙이기	테라조내벽붙이기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
064c77f0388387fc7ab9132fe3344da1283bbf61141536b1db07134cf70efdf0	f0d11573-8ae7-43e8-a1ea-1c3596a54d06	PROCESS	EMPTY	EMPTY	운송설비공사	운송설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
0675599bdbb24081a2494bf15c718a9320077befe60eccd4095c279b346470ef	0af8704b-7d03-4654-936f-13a30cd526e1	TASK	663731e91305b8886f5920d0f41659f79dea06180109346b38779bf90058409e	1850eed5-cd9e-4d3e-9bc3-d99c95102c33	도기질타일바닥붙이기	도기질타일바닥붙이기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
06890e334a7a716771ef1bdc5e9ac4fba56022955272e4180b754ec2304c6869	078134f6-523d-4146-8a85-edc514ece459	PROCESS	fd75ac4138ed5409d0ed30aae578a02942ab49528558d47e4261136cfbe58831	643b3672-fbbc-4538-beed-ecc02f1f1ab0	냉동실설비공사	냉동실설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
06e5762a27d4f3deb2d03c0dd8ad20c8eddc324415d5d6107a916166121c970c	37708031-cc38-4c79-b4b1-30ef03ff1752	PROCESS	EMPTY	EMPTY	교량공사	교량공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
06f29e5d1c0ceba9f770fb01bcf5c0355047ad2cef3ab6eba232e835c880e3be	12389a9c-0581-4a2a-a5ea-e17be409bcf7	TASK	1cfec0bc08793ae94b4373544f7f2c319776ddeaba08da3e088897273233c360	df28c14e-0fab-4d8b-93a2-4803a1e122b4	화학성분실험	화학성분실험	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
0707456a5c306be3d67234d29e08107639ee0b50f5a561190a450f493338c615	ed0b5c8b-42a0-460d-bfe4-188a13265758	PROCESS	1b01f7e3cd4bfbdcf610554066aa88036ab7be729aa908b66f0ec7936195732d	b07d3c54-238b-4c4a-95b2-5aaabf182076	표토제거및부지정지	표토제거및부지정지	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
074395a75b54f6506499719fefe3255a479269b2df0944db08a3e8f66acc9017	12ebc23a-9561-4a2a-a180-c63e5335566d	TASK	a492a0fe0bcc1fa46324941086217984ce0e3a41d318bcddae69d13bff90d910	fae1b190-575a-4e5f-add0-051c335c433b	아스팔트슁글잇기	아스팔트슁글잇기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
076223ce4f4af3638618d445c83e47add1431fe06bb299b2c114ebbcb34ebe14	bcd6c3f8-cd19-4b66-9519-59779f915afe	TASK	8afc78b94512791a17f40d495868bafe70cc4b867c0e77a3e4269f22152f36ac	67981795-50b9-457d-999b-90e1c4bcbc43	토사되메우기	토사되메우기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
0764af892d5f8668f8eae111cddffaa15b2e2d67a47e434791d6ee26a370317b	371c30b0-0543-4223-ae65-11e6c6ce180c	TASK	5de714bb17d80b291c3d7e7d3da321d729f8771914677c30ae25f4e14aa01e91	525fab4f-8a50-492c-851c-f6f5a15be109	자기질타일밑면붙이기	자기질타일밑면붙이기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
07a488cdbaf16d0c37a607a0a3d8a6d50d0dd3d78e4115fb68facad1c976d0d1	d297e465-7ed2-4fb4-a53f-512040462129	TASK	0f571190b35b4c9aae3b26ab96a87556f65be7b3e8cb1824c06a807dc34bc0b7	02cd1121-108c-4ee3-89de-c83d73cda213	천정합성수지판재붙이기	천정합성수지판재붙이기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
07d7c21945459092bbedab343d46779dae0e304fd054608896eace638286e5fd	38cf8fe5-03e8-4909-bc6b-f1b6e1c21b4a	PROCESS	EMPTY	EMPTY	방재전기설비공사	방재전기설비공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
080b1f8178e90ee8b31f2815b7b5642a714c35367a9a2556eae85bf09440afb0	8f0b754e-fcc4-485d-a2a9-ad999f384fc6	TASK	fba05c07dc62b9938f5b28091b8d88b0633208a1d76deef0200ed6a85b06b11d	283ded33-4df9-486a-b46f-1a739a0fde76	석재젯트버너마감	석재젯트버너마감	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
082742d404d587bd5bec7873781faf224ccd9811d3ee56edbfbf8e6dacc79dfc	3e504345-cf05-4dcd-8e11-55a4b46ec34f	PROCESS	4550c015794f93c550fc4a407b3d0537ebd3fde8130246cd5dfb9e0da0674984	2014a58c-18ab-4f55-beb4-1884d9261052	도시가스공급공사	도시가스공급공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
086cb7669fde42d8cb3ead1004aab5073c384f43c946be95d4066abffb8e0ff9	1ac44e66-459b-4afc-8cc4-e5d9ce385ebe	PROCESS	EMPTY	EMPTY	공사관리	공사관리	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
089ba0f30049dd012b20182475b77bf72ac561075c6f4eb5b1ebe43b814b832a	cefa4a51-f586-4f29-96c7-2b511e749ee7	TASK	b8605fe8c0ef16348371393e2acc2501db26b6877153513bec3000f4f5de1df6	ac2a3158-0c35-492f-8611-dd2c65d6aa30	벽체페브릭붙이기	벽체페브릭붙이기	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
08f2ec8c8ef4832940ddeaacbbe0a52ca511891b9d7d478c2c8b634cb8fdf9aa	9c0311c8-4025-4bb9-bced-bd4eded27148	PROCESS	b010f76c574f6761abb7e73d610ed737629be5b00dffea26cbddac07135e7587	6a52b996-2bc6-43cd-9f29-02cab6f1700c	기계품질시험	기계품질시험	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
08f5208bd4f8ccdc53069f19aaaa920a087dfe3d714346512b8fd90efa04d348	94847414-cf6d-4eb2-bc57-cd98cc7c35ed	TASK	4813cf1b2638756cfc45513b10dd2cb87c0c8de7d9084742aa967a9b48ac9c10	556d6799-5eb8-4626-8991-83953a8056ac	교목이식공사	교목이식공사	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
092012f72fa71dbe3c210029b2d3fd119cd18a4ab2362683b4610ea9e505dc12	fcb16e1a-bff3-44e4-bd6f-80ee1e1c6a72	TASK	a59c0bc5efafe8ced03e17d2e0a14ab093d3cb29ca6b9c750cbde03915173b6d	a94a4691-ba52-4ff6-8fac-bae9279adae5	다짐시험	다짐시험	PROMOTED_FROM_SOURCE	DRAFT	RISK-04-APPROVE-001	62c2c50e3c0becbe23a686735d1a7e50ed8bce2f3fa23c539d2250b68227c2d7	EMPTY	EMPTY	RISK-04-MATERIALIZE-001
