batch_no	seed_proposal_key	source_id	source_key	source_node_type	name	source_path	root_name	root_source_key	depth	current_semantic_kind	current_review_decision	root_semantic_kind	root_review_decision	root_review_batch_no	direct_child_count	direct_child_keys	direct_child_names	children_truncated	reviewed_child_count	reviewed_child_process	reviewed_child_task	reviewed_child_method	reviewed_child_material_component	reviewed_child_facility_equipment	reviewed_child_classification	reviewed_child_ambiguous	unreviewed_child_count	reviewed_child_keep	reviewed_child_merge_candidate	reviewed_child_hold	reviewed_child_reject	reviewed_child_refs	unreviewed_child_refs	reviewed_child_mechanical_state	gpt_leaf_family_policy	same_name_mid_count	same_name_mid_paths	same_name_other_source_count	same_name_other_source_refs	sibling_mid_count	sample_sibling_mids	reviewed_sibling_count	reviewed_sibling_refs	lexical_cues	gpt_semantic_kind	gpt_review_decision	merge_candidate_keys	gpt_reason
468	57d34e976696b2e8e63cacf5d1dea58c56b69be7822198727818ed6e89caf0d6	CIC_W	246	W_MID	흙막이지보공사	흙막이및지보공사 > 흙막이지보공사	흙막이및지보공사	24	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	215	4	2461 | 2462 | 2463 | 2464	목재지보공사 | 강재지보공사 | 강관지보공사 | 철근콘크리트지보공사	NO	0	0	0	0	0	0	0	0	4	0	0	0	0		2461:목재지보공사 | 2462:강재지보공사 | 2463:강관지보공사 | 2464:철근콘크리트지보공사	NO_REVIEWED_CHILDREN	PENDING	1	흙막이및지보공사 > 흙막이지보공사	0		7	말뚝흙막이 | 주열흙막이 | SheetPile | PC연속벽흙막이 | 지하연속벽흙막이 | 어스앵커(EarthAnchor) 록앵커흙막이 | 조립식간이흙막이	2	243:SheetPile:MATERIAL_COMPONENT:REJECT | 244:PC연속벽흙막이:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
469	bcbb0f751e393ffab3e06b1cc9a38d80c907bbb98c462d2e68ca8cccee97f51e	CIC_W	247	W_MID	어스앵커(EarthAnchor) 록앵커흙막이	흙막이및지보공사 > 어스앵커(EarthAnchor) 록앵커흙막이	흙막이및지보공사	24	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	215	0			NO	0	0	0	0	0	0	0	0	0	0	0	0	0			NO_REVIEWED_CHILDREN	PENDING	1	흙막이및지보공사 > 어스앵커(EarthAnchor) 록앵커흙막이	0		7	말뚝흙막이 | 주열흙막이 | SheetPile | PC연속벽흙막이 | 지하연속벽흙막이 | 흙막이지보공사 | 조립식간이흙막이	2	243:SheetPile:MATERIAL_COMPONENT:REJECT | 244:PC연속벽흙막이:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
470	edf25342d1e8eb59f6e1471eff41ef0b3f5a49d99ba66b099341a38f1c1688d4	CIC_W	248	W_MID	조립식간이흙막이	흙막이및지보공사 > 조립식간이흙막이	흙막이및지보공사	24	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	215	0			NO	0	0	0	0	0	0	0	0	0	0	0	0	0			NO_REVIEWED_CHILDREN	PENDING	1	흙막이및지보공사 > 조립식간이흙막이	0		7	말뚝흙막이 | 주열흙막이 | SheetPile | PC연속벽흙막이 | 지하연속벽흙막이 | 흙막이지보공사 | 어스앵커(EarthAnchor) 록앵커흙막이	2	243:SheetPile:MATERIAL_COMPONENT:REJECT | 244:PC연속벽흙막이:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
471	43e141ba4572ad96c3c100acdf7301721eb7305e1ec5b9e61bf59527c313313d	CIC_W	251	W_MID	콘크리트자재	철근콘크리트공사 > 콘크리트자재	철근콘크리트공사	25	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	216	2	2511 | 2512	시멘트및혼화제 | 골재채취 생산	NO	1	0	0	0	1	0	0	0	1	0	0	0	1	2511:시멘트및혼화제:MATERIAL_COMPONENT:REJECT	2512:골재채취 생산	PARTIAL_REVIEW_SINGLE_KIND	PENDING	1	철근콘크리트공사 > 콘크리트자재	0		5	콘크리트생산및구입 | 콘크리트타설 | 거푸집공사 | 콘크리트보강공사 | 콘크리트부속공사	1	254:거푸집공사:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
472	3684f8b8205931ccc615e420c4768f25c59977e2e5a9617bc3d7dd251e49de88	CIC_W	252	W_MID	콘크리트생산및구입	철근콘크리트공사 > 콘크리트생산및구입	철근콘크리트공사	25	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	216	2	2521 | 2523	콘크리트생산 | 콘크리트구입	NO	0	0	0	0	0	0	0	0	2	0	0	0	0		2521:콘크리트생산 | 2523:콘크리트구입	NO_REVIEWED_CHILDREN	PENDING	1	철근콘크리트공사 > 콘크리트생산및구입	0		5	콘크리트자재 | 콘크리트타설 | 거푸집공사 | 콘크리트보강공사 | 콘크리트부속공사	1	254:거푸집공사:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
473	8d0c01308cc552e41e2d3807b23d212fd0f0253d5e0e70d32e9cbef68df23917	CIC_W	253	W_MID	콘크리트타설	철근콘크리트공사 > 콘크리트타설	철근콘크리트공사	25	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	216	5	2531 | 2532 | 2533 | 2536 | 2537	무근콘크리트타설 | 철근콘크리트타설 | 프리스트레스콘크리트타설 | 특수콘크리트공사 | 콘크리트양생	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		2531:무근콘크리트타설 | 2532:철근콘크리트타설 | 2533:프리스트레스콘크리트타설 | 2536:특수콘크리트공사 | 2537:콘크리트양생	NO_REVIEWED_CHILDREN	PENDING	1	철근콘크리트공사 > 콘크리트타설	6	KOSHA_CONSTRUCTION_PROCESS:교량 및 도로 > 콘크리트작업 > 콘크리트타설 | KOSHA_CONSTRUCTION_PROCESS:댐 > 콘크리트작업 > 콘크리트타설 | KOSHA_CONSTRUCTION_PROCESS:빌딩 > 콘크리트작업 > 콘크리트타설 | KOSHA_CONSTRUCTION_PROCESS:아파트 > 콘크리트작업 > 콘크리트타설 | KOSHA_CONSTRUCTION_PROCESS:지하철 > 콘크리트작업 > 콘크리트타설 | KOSHA_CONSTRUCTION_PROCESS:터널 > 콘크리트작업 > 콘크리트타설	5	콘크리트자재 | 콘크리트생산및구입 | 거푸집공사 | 콘크리트보강공사 | 콘크리트부속공사	1	254:거푸집공사:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
474	8d40989e5cfd22ee59fe3758d334d6934d0bd8bf0c9ae20860d84b473f37984a	CIC_W	255	W_MID	콘크리트보강공사	철근콘크리트공사 > 콘크리트보강공사	철근콘크리트공사	25	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	216	4	2551 | 2552 | 2557 | 2559	철근가공및조립 | 포스트텐션프리스트레싱 | 특수콘크리트보강재 | 기타콘크리트보강공사	NO	0	0	0	0	0	0	0	0	4	0	0	0	0		2551:철근가공및조립 | 2552:포스트텐션프리스트레싱 | 2557:특수콘크리트보강재 | 2559:기타콘크리트보강공사	NO_REVIEWED_CHILDREN	PENDING	1	철근콘크리트공사 > 콘크리트보강공사	0		5	콘크리트자재 | 콘크리트생산및구입 | 콘크리트타설 | 거푸집공사 | 콘크리트부속공사	1	254:거푸집공사:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
475	3e3181b6f4d10c5cb7c44dc7e2680aea51f64f25dca1e760d3ca922a3df23ce8	CIC_W	258	W_MID	콘크리트부속공사	철근콘크리트공사 > 콘크리트부속공사	철근콘크리트공사	25	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	216	5	2581 | 2582 | 2586 | 2587 | 2588	콘크리트조인트 | 지수판 | 구조물그라우팅공사 | 콘크리트면마감 | 부속물매입	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		2581:콘크리트조인트 | 2582:지수판 | 2586:구조물그라우팅공사 | 2587:콘크리트면마감 | 2588:부속물매입	NO_REVIEWED_CHILDREN	PENDING	1	철근콘크리트공사 > 콘크리트부속공사	0		5	콘크리트자재 | 콘크리트생산및구입 | 콘크리트타설 | 거푸집공사 | 콘크리트보강공사	1	254:거푸집공사:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
476	c514d7739aeaff3ce58a37d43f33188bdbe7bcf52aa86a5a6c0e538c6870c137	CIC_W	265	W_MID	기타토목PC부재조립	프리케스트콘크리트공사 > 기타토목PC부재조립	프리케스트콘크리트공사	26	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	217	3	2651 | 2652 | 2653	세그멘탈부재조립 | 지하도PC부재조립 - - 대․중․소 분류대․중․소 분류 | 암거PC부재조립	NO	0	0	0	0	0	0	0	0	3	0	0	0	0		2651:세그멘탈부재조립 | 2652:지하도PC부재조립 - - 대․중․소 분류대․중․소 분류 | 2653:암거PC부재조립	NO_REVIEWED_CHILDREN	PENDING	1	프리케스트콘크리트공사 > 기타토목PC부재조립	0		7	PC형틀및생산시설 | PC부재생산 | PC부재운반 | 토목PC구조부재조립 | 건축PC구조부재조립 | 현장틸트-업콘크리트공사 | PC부속공사	5	261:PC형틀및생산시설:FACILITY_EQUIPMENT:REJECT | 262:PC부재생산:PROCESS:KEEP_AS_DISTINCT | 263:PC부재운반:AMBIGUOUS:HOLD | 264:토목PC구조부재조립:PROCESS:KEEP_AS_DISTINCT | 268:PC부속공사:PROCESS:KEEP_AS_DISTINCT	MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
477	7230e15ca263ae9d733cabec0d0971abb0b3f0e5e2059cf0a98dfd1d1d73d9c4	CIC_W	266	W_MID	건축PC구조부재조립	프리케스트콘크리트공사 > 건축PC구조부재조립	프리케스트콘크리트공사	26	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	217	3	2661 | 2662 | 2663	저층( | 중층( | 고층(	NO	0	0	0	0	0	0	0	0	3	0	0	0	0		2661:저층( | 2662:중층( | 2663:고층(	NO_REVIEWED_CHILDREN	PENDING	1	프리케스트콘크리트공사 > 건축PC구조부재조립	0		7	PC형틀및생산시설 | PC부재생산 | PC부재운반 | 토목PC구조부재조립 | 기타토목PC부재조립 | 현장틸트-업콘크리트공사 | PC부속공사	5	261:PC형틀및생산시설:FACILITY_EQUIPMENT:REJECT | 262:PC부재생산:PROCESS:KEEP_AS_DISTINCT | 263:PC부재운반:AMBIGUOUS:HOLD | 264:토목PC구조부재조립:PROCESS:KEEP_AS_DISTINCT | 268:PC부속공사:PROCESS:KEEP_AS_DISTINCT	MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
478	57e5faf031c6579ace5cbd07f4943d3993a1c1223f6eadfe7d062e3acf11a155	CIC_W	267	W_MID	현장틸트-업콘크리트공사	프리케스트콘크리트공사 > 현장틸트-업콘크리트공사	프리케스트콘크리트공사	26	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	217	0			NO	0	0	0	0	0	0	0	0	0	0	0	0	0			NO_REVIEWED_CHILDREN	PENDING	1	프리케스트콘크리트공사 > 현장틸트-업콘크리트공사	0		7	PC형틀및생산시설 | PC부재생산 | PC부재운반 | 토목PC구조부재조립 | 기타토목PC부재조립 | 건축PC구조부재조립 | PC부속공사	5	261:PC형틀및생산시설:FACILITY_EQUIPMENT:REJECT | 262:PC부재생산:PROCESS:KEEP_AS_DISTINCT | 263:PC부재운반:AMBIGUOUS:HOLD | 264:토목PC구조부재조립:PROCESS:KEEP_AS_DISTINCT | 268:PC부속공사:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
479	4923e964c0059bc1defe885cc4323b8243e03fa671d8fb117836e0c1aa27c549	CIC_W	272	W_MID	철골가공 제작	강구조물공사 > 철골가공 제작	강구조물공사	27	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	218	2	2721 | 2725	철골공장가공 제작 | 철골현장가공 제작	NO	0	0	0	0	0	0	0	0	2	0	0	0	0		2721:철골공장가공 제작 | 2725:철골현장가공 제작	NO_REVIEWED_CHILDREN	PENDING	1	강구조물공사 > 철골가공 제작	0		8	강구조물자재 | 철골조립및설치 | 금속바닥판및부속설비설치 | 현수 사장구조 | 프레임구조시스템 | 탱크 | 철골내화피복및도장 | 기타강구조물공사	1	271:강구조물자재:MATERIAL_COMPONENT:REJECT	NONE	PENDING	PENDING	EMPTY	EMPTY
480	643f650fde14f9a77eda98a2646a317578b5df27ead8b9e46a46887c82a69823	CIC_W	273	W_MID	철골조립및설치	강구조물공사 > 철골조립및설치	강구조물공사	27	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	218	5	2731 | 2732 | 2733 | 2734 | 2736	강교조립및설치 | 건축철골조립및설치 | 플랜트철골조립및설치 | 경량철골조립및설치 | 구조용알루미늄조립및설치	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		2731:강교조립및설치 | 2732:건축철골조립및설치 | 2733:플랜트철골조립및설치 | 2734:경량철골조립및설치 | 2736:구조용알루미늄조립및설치	NO_REVIEWED_CHILDREN	PENDING	1	강구조물공사 > 철골조립및설치	0		8	강구조물자재 | 철골가공 제작 | 금속바닥판및부속설비설치 | 현수 사장구조 | 프레임구조시스템 | 탱크 | 철골내화피복및도장 | 기타강구조물공사	1	271:강구조물자재:MATERIAL_COMPONENT:REJECT	NONE	PENDING	PENDING	EMPTY	EMPTY
481	360ea08ac9ce35e56e88806535838882b2cb2c8fbf75663934d5a7fa4672a3b5	CIC_W	274	W_MID	금속바닥판및부속설비설치	강구조물공사 > 금속바닥판및부속설비설치	강구조물공사	27	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	218	5	2741 | 2742 | 2743 | 2744 | 2748	바닥판깔기 | 철골계단설치 | 회랑 통로설치 | 계단 회랑 통로난간설치 | 토목잡철물제작 설치	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		2741:바닥판깔기 | 2742:철골계단설치 | 2743:회랑 통로설치 | 2744:계단 회랑 통로난간설치 | 2748:토목잡철물제작 설치	NO_REVIEWED_CHILDREN	PENDING	1	강구조물공사 > 금속바닥판및부속설비설치	0		8	강구조물자재 | 철골가공 제작 | 철골조립및설치 | 현수 사장구조 | 프레임구조시스템 | 탱크 | 철골내화피복및도장 | 기타강구조물공사	1	271:강구조물자재:MATERIAL_COMPONENT:REJECT	CONTAINS_설비	PENDING	PENDING	EMPTY	EMPTY
482	951f8df773bd340a3c3aeac0c5cd905b7a0921de13fdafc8313eb57ba2cf6e2e	CIC_W	275	W_MID	현수 사장구조	강구조물공사 > 현수 사장구조	강구조물공사	27	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	218	0			NO	0	0	0	0	0	0	0	0	0	0	0	0	0			NO_REVIEWED_CHILDREN	PENDING	1	강구조물공사 > 현수 사장구조	0		8	강구조물자재 | 철골가공 제작 | 철골조립및설치 | 금속바닥판및부속설비설치 | 프레임구조시스템 | 탱크 | 철골내화피복및도장 | 기타강구조물공사	1	271:강구조물자재:MATERIAL_COMPONENT:REJECT	NONE	PENDING	PENDING	EMPTY	EMPTY
483	0591d6a2a565c440661766e9914db75bdd9ce3794206f9879bbc7788787a5d9f	CIC_W	276	W_MID	프레임구조시스템	강구조물공사 > 프레임구조시스템	강구조물공사	27	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	218	2	2761 | 2762	스페이스프레임 | 기하학구조프레임	NO	0	0	0	0	0	0	0	0	2	0	0	0	0		2761:스페이스프레임 | 2762:기하학구조프레임	NO_REVIEWED_CHILDREN	PENDING	1	강구조물공사 > 프레임구조시스템	0		8	강구조물자재 | 철골가공 제작 | 철골조립및설치 | 금속바닥판및부속설비설치 | 현수 사장구조 | 탱크 | 철골내화피복및도장 | 기타강구조물공사	1	271:강구조물자재:MATERIAL_COMPONENT:REJECT	NONE	PENDING	PENDING	EMPTY	EMPTY
484	5d36c9d3ee2029ea61ce1ac3ae998fdece9a9e2aad2025b17b5efe40300a2f99	CIC_W	277	W_MID	탱크	강구조물공사 > 탱크	강구조물공사	27	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	218	2	2771 | 2772	무개탱크 | 유개․밀폐탱크	NO	0	0	0	0	0	0	0	0	2	0	0	0	0		2771:무개탱크 | 2772:유개․밀폐탱크	NO_REVIEWED_CHILDREN	PENDING	1	강구조물공사 > 탱크	0		8	강구조물자재 | 철골가공 제작 | 철골조립및설치 | 금속바닥판및부속설비설치 | 현수 사장구조 | 프레임구조시스템 | 철골내화피복및도장 | 기타강구조물공사	1	271:강구조물자재:MATERIAL_COMPONENT:REJECT	NONE	PENDING	PENDING	EMPTY	EMPTY
485	6f3669ae9ec26d86354f344c1e1a7996b4ecb411e8dc0a0b460fcdc301940e20	CIC_W	278	W_MID	철골내화피복및도장	강구조물공사 > 철골내화피복및도장	강구조물공사	27	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	218	2	2781 | 2785	철골내화피복 | 철골 강교도장	NO	0	0	0	0	0	0	0	0	2	0	0	0	0		2781:철골내화피복 | 2785:철골 강교도장	NO_REVIEWED_CHILDREN	PENDING	1	강구조물공사 > 철골내화피복및도장	0		8	강구조물자재 | 철골가공 제작 | 철골조립및설치 | 금속바닥판및부속설비설치 | 현수 사장구조 | 프레임구조시스템 | 탱크 | 기타강구조물공사	1	271:강구조물자재:MATERIAL_COMPONENT:REJECT	NONE	PENDING	PENDING	EMPTY	EMPTY
486	ef30b16557057598271d9d495c6e0f76860b6796bb3e5e8b426c26a8f31e749e	CIC_W	279	W_MID	기타강구조물공사	강구조물공사 > 기타강구조물공사	강구조물공사	27	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	218	0			NO	0	0	0	0	0	0	0	0	0	0	0	0	0			NO_REVIEWED_CHILDREN	PENDING	1	강구조물공사 > 기타강구조물공사	0		8	강구조물자재 | 철골가공 제작 | 철골조립및설치 | 금속바닥판및부속설비설치 | 현수 사장구조 | 프레임구조시스템 | 탱크 | 철골내화피복및도장	1	271:강구조물자재:MATERIAL_COMPONENT:REJECT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
487	43a3bc99d00e52448f7c527023993e949657c1564386832e2f2ce7a0c7909d54	CIC_W	316	W_MID	상수도관갱생	토목배관공사및배수공사 > 상수도관갱생	토목배관공사및배수공사	31	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	219	4	3161 | 3162 | 3163 | 3164	상수도배관검사 | 상수도배관청소 | 상수도배관내장애물제거 | 상수도배관보수	NO	0	0	0	0	0	0	0	0	4	0	0	0	0		3161:상수도배관검사 | 3162:상수도배관청소 | 3163:상수도배관내장애물제거 | 3164:상수도배관보수	NO_REVIEWED_CHILDREN	PENDING	1	토목배관공사및배수공사 > 상수도관갱생	0		4	토목배관부설 | 토목배관부대공사 | 토목배관부속설비 | 하수도관갱생	3	311:토목배관부설:PROCESS:KEEP_AS_DISTINCT | 314:토목배관부대공사:PROCESS:KEEP_AS_DISTINCT | 315:토목배관부속설비:FACILITY_EQUIPMENT:REJECT	NONE	PENDING	PENDING	EMPTY	EMPTY
488	5088b148117fb6702c4ca7758cf954f61a19ba612a260b64fdecac572f90e33b	CIC_W	317	W_MID	하수도관갱생	토목배관공사및배수공사 > 하수도관갱생	토목배관공사및배수공사	31	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	219	5	3171 | 3172 | 3173 | 3174 | 3175	하수도배관검사 | 하수도배관청소 | 하수도배관내장애물제거 | 배관내부준설 | 하수도배관보수	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		3171:하수도배관검사 | 3172:하수도배관청소 | 3173:하수도배관내장애물제거 | 3174:배관내부준설 | 3175:하수도배관보수	NO_REVIEWED_CHILDREN	PENDING	1	토목배관공사및배수공사 > 하수도관갱생	0		4	토목배관부설 | 토목배관부대공사 | 토목배관부속설비 | 상수도관갱생	3	311:토목배관부설:PROCESS:KEEP_AS_DISTINCT | 314:토목배관부대공사:PROCESS:KEEP_AS_DISTINCT | 315:토목배관부속설비:FACILITY_EQUIPMENT:REJECT	NONE	PENDING	PENDING	EMPTY	EMPTY
489	1e7f3d26e5a96268c5f1cde639a863901f5c54f4b8b40502491ef40c5a897421	CIC_W	322	W_MID	콘크리트포장	포장및도로공사 > 콘크리트포장	포장및도로공사	32	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	220	3	3221 | 3223 | 3228	포장콘크리트포설 | 포장거푸집 | 콘크리트포장줄눈	NO	0	0	0	0	0	0	0	0	3	0	0	0	0		3221:포장콘크리트포설 | 3223:포장거푸집 | 3228:콘크리트포장줄눈	NO_REVIEWED_CHILDREN	PENDING	1	포장및도로공사 > 콘크리트포장	0		7	아스콘포장 | 경하중포장 | 도로배수시설공사 | 암거구조물 | 도로안전시설공사 | 도로표식시설공사 | 포장면및도로보수	1	321:아스콘포장:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
490	c3d4c392bb14848bb4bbae07794d92121d60b0e8663824546f0aa77012d215d3	CIC_W	323	W_MID	경하중포장	포장및도로공사 > 경하중포장	포장및도로공사	32	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	220	5	3231 | 3232 | 3233 | 3234 | 3235	머캐덤포장 | 경하중아스콘포장 | 투수콘크리트포장 | 보도블록포장 | 우레탄수지포장	NO	0	0	0	0	0	0	0	0	5	0	0	0	0		3231:머캐덤포장 | 3232:경하중아스콘포장 | 3233:투수콘크리트포장 | 3234:보도블록포장 | 3235:우레탄수지포장	NO_REVIEWED_CHILDREN	PENDING	1	포장및도로공사 > 경하중포장	0		7	아스콘포장 | 콘크리트포장 | 도로배수시설공사 | 암거구조물 | 도로안전시설공사 | 도로표식시설공사 | 포장면및도로보수	1	321:아스콘포장:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
491	f5b770845f35b351dd688dfd4449a4028f10ce66c54dcfca93c0c435d3993f49	CIC_W	324	W_MID	도로배수시설공사	포장및도로공사 > 도로배수시설공사	포장및도로공사	32	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	220	2	3241 | 3242	도로배수관로 | 도로배수구조물 - - 대․중․소 분류대․중․소 분류	NO	0	0	0	0	0	0	0	0	2	0	0	0	0		3241:도로배수관로 | 3242:도로배수구조물 - - 대․중․소 분류대․중․소 분류	NO_REVIEWED_CHILDREN	PENDING	1	포장및도로공사 > 도로배수시설공사	0		7	아스콘포장 | 콘크리트포장 | 경하중포장 | 암거구조물 | 도로안전시설공사 | 도로표식시설공사 | 포장면및도로보수	1	321:아스콘포장:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
492	f015625106b3499b039531501af642a57e625b87026a45f9cf3ce6432da83906	CIC_W	325	W_MID	암거구조물	포장및도로공사 > 암거구조물	포장및도로공사	32	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	220	1	3258	암거날개벽	NO	0	0	0	0	0	0	0	0	1	0	0	0	0		3258:암거날개벽	NO_REVIEWED_CHILDREN	PENDING	1	포장및도로공사 > 암거구조물	0		7	아스콘포장 | 콘크리트포장 | 경하중포장 | 도로배수시설공사 | 도로안전시설공사 | 도로표식시설공사 | 포장면및도로보수	1	321:아스콘포장:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
493	4687e51728bf58ef80900b750d333c262d56e4a4bd1f34a922335ae1e5dcfc3b	CIC_W	326	W_MID	도로안전시설공사	포장및도로공사 > 도로안전시설공사	포장및도로공사	32	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	220	3	3261 | 3262 | 3263	도로경계석 | 도로방호구조물 | 교통안전설비	NO	0	0	0	0	0	0	0	0	3	0	0	0	0		3261:도로경계석 | 3262:도로방호구조물 | 3263:교통안전설비	NO_REVIEWED_CHILDREN	PENDING	1	포장및도로공사 > 도로안전시설공사	0		7	아스콘포장 | 콘크리트포장 | 경하중포장 | 도로배수시설공사 | 암거구조물 | 도로표식시설공사 | 포장면및도로보수	1	321:아스콘포장:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
494	bea237378e4df5bdb100289fc2f078e250673e441d34fd953bbf851dbe9d82a4	CIC_W	327	W_MID	도로표식시설공사	포장및도로공사 > 도로표식시설공사	포장및도로공사	32	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	220	4	3271 | 3272 | 3273 | 3279	교통표지판 | 노면표식 | 교통유도표식 | 기타도로표식시설	NO	0	0	0	0	0	0	0	0	4	0	0	0	0		3271:교통표지판 | 3272:노면표식 | 3273:교통유도표식 | 3279:기타도로표식시설	NO_REVIEWED_CHILDREN	PENDING	1	포장및도로공사 > 도로표식시설공사	0		7	아스콘포장 | 콘크리트포장 | 경하중포장 | 도로배수시설공사 | 암거구조물 | 도로안전시설공사 | 포장면및도로보수	1	321:아스콘포장:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
495	55531efaf58f0d226b2d69fba2135c276b4275e92f268fe495960c5b4ab04990	CIC_W	328	W_MID	포장면및도로보수	포장및도로공사 > 포장면및도로보수	포장및도로공사	32	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	220	4	3281 | 3282 | 3283 | 3284	아스콘포장덧씨우기 | 아스콘포장보수 | 콘크리트포장보수 | 경하중포장보수	NO	0	0	0	0	0	0	0	0	4	0	0	0	0		3281:아스콘포장덧씨우기 | 3282:아스콘포장보수 | 3283:콘크리트포장보수 | 3284:경하중포장보수	NO_REVIEWED_CHILDREN	PENDING	1	포장및도로공사 > 포장면및도로보수	0		7	아스콘포장 | 콘크리트포장 | 경하중포장 | 도로배수시설공사 | 암거구조물 | 도로안전시설공사 | 도로표식시설공사	1	321:아스콘포장:PROCESS:KEEP_AS_DISTINCT	NONE	PENDING	PENDING	EMPTY	EMPTY
496	4620e6da69b8a8c0b33e25653440be8673ed37109497ef1731a3a7bdf2f7ead6	CIC_W	332	W_MID	도상설치공사	궤도및철로공사 > 도상설치공사	궤도및철로공사	33	2	AMBIGUOUS	UNREVIEWED	PROCESS	KEEP_AS_DISTINCT	221	4	3321 | 3322 | 3323 | 3324	자갈살포다지기 | 자갈살포고르기 | 콘크리트도상설치 | 프리케스트도상설치	NO	1	0	1	0	0	0	0	0	3	1	0	0	0	3321:자갈살포다지기:TASK:KEEP_AS_DISTINCT	3322:자갈살포고르기 | 3323:콘크리트도상설치 | 3324:프리케스트도상설치	PARTIAL_REVIEW_SINGLE_KIND	PENDING	1	궤도및철로공사 > 도상설치공사	0		5	궤도부설 | 분기기설치 | 건널목공사 | 철도부속설비 | 철로보선작업	2	333:궤도부설:PROCESS:KEEP_AS_DISTINCT | 338:철로보선작업:PROCESS:KEEP_AS_DISTINCT	ENDS_WITH_공사	PENDING	PENDING	EMPTY	EMPTY
