canonical_id	name	name_normalized	parent_canonical_id	parent_name	canonical_path	origin_type	status	cicw_approved_mapping_count	cicw_source_names
ebce6550-fbdd-401c-abed-13ba0afdc20c	배관내부준설	배관내부준설	ac5f0489-f020-4af4-ac02-accc18d43cbf	하수도관갱생	토목배관공사및배수공사 > 하수도관갱생 > 배관내부준설	PROMOTED_FROM_SOURCE	DRAFT	1	배관내부준설
7564ea67-d660-4536-82fd-fe2bf079488d	하수도배관검사	하수도배관검사	ac5f0489-f020-4af4-ac02-accc18d43cbf	하수도관갱생	토목배관공사및배수공사 > 하수도관갱생 > 하수도배관검사	PROMOTED_FROM_SOURCE	DRAFT	1	하수도배관검사
9a21c07a-d808-41c4-88ba-efbd5c158ffb	하수도배관내장애물제거	하수도배관내장애물제거	ac5f0489-f020-4af4-ac02-accc18d43cbf	하수도관갱생	토목배관공사및배수공사 > 하수도관갱생 > 하수도배관내장애물제거	PROMOTED_FROM_SOURCE	DRAFT	1	하수도배관내장애물제거
0ac7a953-50d6-4059-9bc9-58ecc65c33a1	하수도배관보수	하수도배관보수	ac5f0489-f020-4af4-ac02-accc18d43cbf	하수도관갱생	토목배관공사및배수공사 > 하수도관갱생 > 하수도배관보수	PROMOTED_FROM_SOURCE	DRAFT	1	하수도배관보수
5ebc8ce7-3e95-4c2e-a280-d4679250745b	하수도배관청소	하수도배관청소	ac5f0489-f020-4af4-ac02-accc18d43cbf	하수도관갱생	토목배관공사및배수공사 > 하수도관갱생 > 하수도배관청소	PROMOTED_FROM_SOURCE	DRAFT	1	하수도배관청소
b5e301ae-b390-4267-956b-5272ad4ed810	전기집진기관련부속설비설치공사	전기집진기관련부속설비설치공사	ceb698ea-4a98-4f97-badd-03635225312f	전기집진기설비공사	폐기물처리및대기환경설비관련공사 > 전기집진기설비공사 > 전기집진기관련부속설비설치공사	PROMOTED_FROM_SOURCE	DRAFT	1	전기집진기관련부속설비설치공사
5c9089a8-4350-4ffc-aedc-2a65002d46f3	전기집진기설비Fan Blower류설치공사	전기집진기설비Fan Blower류설치공사	ceb698ea-4a98-4f97-badd-03635225312f	전기집진기설비공사	폐기물처리및대기환경설비관련공사 > 전기집진기설비공사 > 전기집진기설비Fan Blower류설치공사	PROMOTED_FROM_SOURCE	DRAFT	1	전기집진기설비Fan Blower류설치공사
e1475038-f654-410b-af82-3346431b856a	전기집진기설비방풍벽설치공사	전기집진기설비방풍벽설치공사	ceb698ea-4a98-4f97-badd-03635225312f	전기집진기설비공사	폐기물처리및대기환경설비관련공사 > 전기집진기설비공사 > 전기집진기설비방풍벽설치공사	PROMOTED_FROM_SOURCE	DRAFT	1	전기집진기설비방풍벽설치공사
040f1f75-2e76-4bba-84b7-8ea96215b6c6	전기집진기설비본체설치공사	전기집진기설비본체설치공사	ceb698ea-4a98-4f97-badd-03635225312f	전기집진기설비공사	폐기물처리및대기환경설비관련공사 > 전기집진기설비공사 > 전기집진기설비본체설치공사	PROMOTED_FROM_SOURCE	DRAFT	1	전기집진기설비본체설치공사
d4f783a5-24d9-4da3-aec1-c0153108c0f6	탈질설비Support류설치공사	탈질설비Support류설치공사	4c6e576f-378d-4fa6-86e0-9c616abd1216	탈질설비공사	폐기물처리및대기환경설비관련공사 > 탈질설비공사 > 탈질설비Support류설치공사	PROMOTED_FROM_SOURCE	DRAFT	1	탈질설비Support류설치공사
22e25bbd-2102-46ac-9110-4eb16daa4f4a	탈질설비기기류설치공사	탈질설비기기류설치공사	4c6e576f-378d-4fa6-86e0-9c616abd1216	탈질설비공사	폐기물처리및대기환경설비관련공사 > 탈질설비공사 > 탈질설비기기류설치공사	PROMOTED_FROM_SOURCE	DRAFT	1	탈질설비기기류설치공사
99b54531-e7ea-49b8-a933-a716f7611445	탈질설비덕트류설치공사	탈질설비덕트류설치공사	4c6e576f-378d-4fa6-86e0-9c616abd1216	탈질설비공사	폐기물처리및대기환경설비관련공사 > 탈질설비공사 > 탈질설비덕트류설치공사	PROMOTED_FROM_SOURCE	DRAFT	1	탈질설비덕트류설치공사
47150778-72d7-4a31-9e8c-540befa4be3c	포장콘크리트포설	포장콘크리트포설	98f10965-c760-4cf3-b3a2-ccdfdfb15ec3	콘크리트포장	포장및도로공사 > 콘크리트포장 > 포장콘크리트포설	PROMOTED_FROM_SOURCE	DRAFT	1	포장콘크리트포설
5227a116-af13-419c-a618-89d084694406	경하중포장보수	경하중포장보수	277e2963-cbe3-4e70-a6cb-6383c37b6767	포장면및도로보수	포장및도로공사 > 포장면및도로보수 > 경하중포장보수	PROMOTED_FROM_SOURCE	DRAFT	1	경하중포장보수
fd492606-af00-4df5-9581-a9a1fed1757a	아스콘포장덧씨우기	아스콘포장덧씨우기	277e2963-cbe3-4e70-a6cb-6383c37b6767	포장면및도로보수	포장및도로공사 > 포장면및도로보수 > 아스콘포장덧씨우기	PROMOTED_FROM_SOURCE	DRAFT	1	아스콘포장덧씨우기
6478e021-a1d6-4c1f-b5b3-ef9c7a173531	아스콘포장보수	아스콘포장보수	277e2963-cbe3-4e70-a6cb-6383c37b6767	포장면및도로보수	포장및도로공사 > 포장면및도로보수 > 아스콘포장보수	PROMOTED_FROM_SOURCE	DRAFT	1	아스콘포장보수
5bddd7b2-92c3-4d7c-acc6-3f0d2fcb5e6b	콘크리트포장보수	콘크리트포장보수	277e2963-cbe3-4e70-a6cb-6383c37b6767	포장면및도로보수	포장및도로공사 > 포장면및도로보수 > 콘크리트포장보수	PROMOTED_FROM_SOURCE	DRAFT	1	콘크리트포장보수
1e14af59-33e6-4511-baa8-9d842c84ce1f	PC조인트그라우팅	PC조인트그라우팅	476efd01-d9c9-46c9-908b-3dcd7f719930	PC부속공사	프리케스트콘크리트공사 > PC부속공사 > PC조인트그라우팅	PROMOTED_FROM_SOURCE	DRAFT	1	PC조인트그라우팅
e53a7854-2453-4d4b-8957-2e019766a73b	기타PC부재공장생산	기타PC부재공장생산	888bf357-3ff0-4beb-b338-c4153ab0cadc	PC부재생산	프리케스트콘크리트공사 > PC부재생산 > 기타PC부재공장생산	PROMOTED_FROM_SOURCE	DRAFT	1	기타PC부재공장생산
97a63fe0-9bc2-4de3-9456-81f4acf47f49	기타PC부재현장생산	기타PC부재현장생산	888bf357-3ff0-4beb-b338-c4153ab0cadc	PC부재생산	프리케스트콘크리트공사 > PC부재생산 > 기타PC부재현장생산	PROMOTED_FROM_SOURCE	DRAFT	1	기타PC부재현장생산
217b3732-a8a6-4773-b441-e41b16a3ef25	소형PC구조물공장생산	소형PC구조물공장생산	888bf357-3ff0-4beb-b338-c4153ab0cadc	PC부재생산	프리케스트콘크리트공사 > PC부재생산 > 소형PC구조물공장생산	PROMOTED_FROM_SOURCE	DRAFT	1	소형PC구조물공장생산
404fe119-953b-4f78-9e39-e3b5a6e58b4e	소형PC구조물현장생산	소형PC구조물현장생산	888bf357-3ff0-4beb-b338-c4153ab0cadc	PC부재생산	프리케스트콘크리트공사 > PC부재생산 > 소형PC구조물현장생산	PROMOTED_FROM_SOURCE	DRAFT	1	소형PC구조물현장생산
a2fd72a7-0838-41dc-ab4a-d3bc0be20f19	일반PC구조부재공장생산	일반PC구조부재공장생산	888bf357-3ff0-4beb-b338-c4153ab0cadc	PC부재생산	프리케스트콘크리트공사 > PC부재생산 > 일반PC구조부재공장생산	PROMOTED_FROM_SOURCE	DRAFT	1	일반PC구조부재공장생산
187d4381-c2cf-42f2-a6f3-3dbf5f3985f0	일반PC구조부재현장생산	일반PC구조부재현장생산	888bf357-3ff0-4beb-b338-c4153ab0cadc	PC부재생산	프리케스트콘크리트공사 > PC부재생산 > 일반PC구조부재현장생산	PROMOTED_FROM_SOURCE	DRAFT	1	일반PC구조부재현장생산
828eaca3-4ce3-4a53-a9cf-59d8c09ae5c3	특수PC구조부재공장생산	특수PC구조부재공장생산	888bf357-3ff0-4beb-b338-c4153ab0cadc	PC부재생산	프리케스트콘크리트공사 > PC부재생산 > 특수PC구조부재공장생산	PROMOTED_FROM_SOURCE	DRAFT	1	특수PC구조부재공장생산
9561f173-c6f7-46fa-9f20-ee2cefc6b731	특수PC구조부재현장생산	특수PC구조부재현장생산	888bf357-3ff0-4beb-b338-c4153ab0cadc	PC부재생산	프리케스트콘크리트공사 > PC부재생산 > 특수PC구조부재현장생산	PROMOTED_FROM_SOURCE	DRAFT	1	특수PC구조부재현장생산
2517aed8-23bc-4e23-a7c7-fcd8743847a7	PC부재운반	PC부재운반	e0ffb761-4531-42a9-bccc-a47102859054	프리케스트콘크리트공사	프리케스트콘크리트공사 > PC부재운반	PROMOTED_FROM_SOURCE	DRAFT	1	PC부재운반
009a1643-f024-4c61-ac6b-182f7b85500a	세그멘탈부재조립	세그멘탈부재조립	eef6e4b5-298c-4bc5-a416-f75dded2d6c9	기타토목PC부재조립	프리케스트콘크리트공사 > 기타토목PC부재조립 > 세그멘탈부재조립	PROMOTED_FROM_SOURCE	DRAFT	1	세그멘탈부재조립
ddb6c8e6-cce0-40f1-aeb1-35d86a7dc95d	암거PC부재조립	암거PC부재조립	eef6e4b5-298c-4bc5-a416-f75dded2d6c9	기타토목PC부재조립	프리케스트콘크리트공사 > 기타토목PC부재조립 > 암거PC부재조립	PROMOTED_FROM_SOURCE	DRAFT	1	암거PC부재조립
23b29dfd-5e36-4052-bcc1-e8565646844a	지하도PC부재조립	지하도PC부재조립	eef6e4b5-298c-4bc5-a416-f75dded2d6c9	기타토목PC부재조립	프리케스트콘크리트공사 > 기타토목PC부재조립 > 지하도PC부재조립	PROMOTED_FROM_SOURCE	DRAFT	1	지하도PC부재조립 - - 대․중․소 분류대․중․소 분류
a5dbd267-9f8c-4490-b224-f9366a7d5d66	PC슬라브조립	PC슬라브조립	877ee6f7-1b8a-4804-9865-ef3a65ac01d6	토목PC구조부재조립	프리케스트콘크리트공사 > 토목PC구조부재조립 > PC슬라브조립	PROMOTED_FROM_SOURCE	DRAFT	1	PC슬라브조립
2480e55f-5bc7-4dbd-a1fa-8016dba70adc	기둥조립	기둥조립	877ee6f7-1b8a-4804-9865-ef3a65ac01d6	토목PC구조부재조립	프리케스트콘크리트공사 > 토목PC구조부재조립 > 기둥조립	PROMOTED_FROM_SOURCE	DRAFT	1	기둥조립
97ea29b5-ebcd-497f-be4b-638493a7c394	일반PC보조립	일반PC보조립	877ee6f7-1b8a-4804-9865-ef3a65ac01d6	토목PC구조부재조립	프리케스트콘크리트공사 > 토목PC구조부재조립 > 일반PC보조립	PROMOTED_FROM_SOURCE	DRAFT	1	일반PC보조립
7059e166-3f70-455f-92d3-fcb7118a88e5	포스트텐션PC보조립	포스트텐션PC보조립	877ee6f7-1b8a-4804-9865-ef3a65ac01d6	토목PC구조부재조립	프리케스트콘크리트공사 > 토목PC구조부재조립 > 포스트텐션PC보조립	PROMOTED_FROM_SOURCE	DRAFT	1	포스트텐션PC보조립
4ea1d09f-ddce-4d8b-b7c4-b955644505a6	프리텐션PC보조립	프리텐션PC보조립	877ee6f7-1b8a-4804-9865-ef3a65ac01d6	토목PC구조부재조립	프리케스트콘크리트공사 > 토목PC구조부재조립 > 프리텐션PC보조립	PROMOTED_FROM_SOURCE	DRAFT	1	프리텐션PC보조립
502a0445-cc87-4a02-918d-79a6e5876045	프리프렉스PC보조립	프리프렉스PC보조립	877ee6f7-1b8a-4804-9865-ef3a65ac01d6	토목PC구조부재조립	프리케스트콘크리트공사 > 토목PC구조부재조립 > 프리프렉스PC보조립	PROMOTED_FROM_SOURCE	DRAFT	1	프리프렉스PC보조립
eb3c8347-93dc-45c1-8c70-6202bc0b33a5	고르기	고르기	015eafa3-b2e9-42be-b53e-68f5e8426785	사석공사	하천및항만공사 > 사석공사 > 고르기	PROMOTED_FROM_SOURCE	DRAFT	1	고르기
1aade55d-613e-407d-9396-34fca4c63d60	경암준설	경암준설	73722a9b-e953-4423-8b10-6efcf5eef9bd	준설	하천및항만공사 > 준설 > 경암준설	PROMOTED_FROM_SOURCE	DRAFT	1	경암준설
75ee7ca2-38e2-47ae-91bb-1477a3a2e142	연암준설	연암준설	73722a9b-e953-4423-8b10-6efcf5eef9bd	준설	하천및항만공사 > 준설 > 연암준설	PROMOTED_FROM_SOURCE	DRAFT	1	연암준설
97b76470-5b36-4e30-b90a-dea4c55112e1	오니(오염토 오염퇴적물)준설	오니(오염토 오염퇴적물)준설	73722a9b-e953-4423-8b10-6efcf5eef9bd	준설	하천및항만공사 > 준설 > 오니(오염토 오염퇴적물)준설	PROMOTED_FROM_SOURCE	DRAFT	1	오니(오염토 오염퇴적물)준설
97cf2571-0f3a-4bb2-8a85-837bbd502bb0	케이슨제작및설치	케이슨제작및설치	fc2dd2f2-43f2-42ec-9dd7-d3e757a52272	호안용콘크리트구조물제작및거치	하천및항만공사 > 호안용콘크리트구조물제작및거치 > 케이슨제작및설치	PROMOTED_FROM_SOURCE	DRAFT	1	케이슨제작및설치
3402b126-2f66-4f01-beff-e4349c3dc6e4	콘크리트블록속채움	콘크리트블록속채움	fc2dd2f2-43f2-42ec-9dd7-d3e757a52272	호안용콘크리트구조물제작및거치	하천및항만공사 > 호안용콘크리트구조물제작및거치 > 콘크리트블록속채움	PROMOTED_FROM_SOURCE	DRAFT	1	콘크리트블록속채움
abddbc6a-7020-4b14-b451-0910d4d49128	호안구조물운반및거치	호안구조물운반및거치	fc2dd2f2-43f2-42ec-9dd7-d3e757a52272	호안용콘크리트구조물제작및거치	하천및항만공사 > 호안용콘크리트구조물제작및거치 > 호안구조물운반및거치	PROMOTED_FROM_SOURCE	DRAFT	1	호안구조물운반및거치
803c7137-ee2f-46cc-a0e2-666f7d5d41a9	호안용콘크리트구조물제작	호안용콘크리트구조물제작	fc2dd2f2-43f2-42ec-9dd7-d3e757a52272	호안용콘크리트구조물제작및거치	하천및항만공사 > 호안용콘크리트구조물제작및거치 > 호안용콘크리트구조물제작	PROMOTED_FROM_SOURCE	DRAFT	1	호안용콘크리트구조물제작
a6b02dc8-0e65-47bf-a52a-2f656c04c159	가설수질오염방지	가설수질오염방지	26425132-352f-4b1a-85e2-88ef090df5cc	가설공해방지	현장유지관리 > 가설공해방지 > 가설수질오염방지	PROMOTED_FROM_SOURCE	DRAFT	1	가설수질오염방지
d2f3c38f-31d0-4cdb-85ad-e76175192f4a	대기오염방지	대기오염방지	26425132-352f-4b1a-85e2-88ef090df5cc	가설공해방지	현장유지관리 > 가설공해방지 > 대기오염방지	PROMOTED_FROM_SOURCE	DRAFT	1	대기오염방지
f10a1b64-d2ea-4bca-8d84-1c5f2d3335e4	도로오염방지	도로오염방지	26425132-352f-4b1a-85e2-88ef090df5cc	가설공해방지	현장유지관리 > 가설공해방지 > 도로오염방지	PROMOTED_FROM_SOURCE	DRAFT	1	도로오염방지 - - 대․중․소 분류대․중․소 분류
c13a33b4-6c04-4387-bf5e-efe86bcc31ed	소음진동방지	소음진동방지	26425132-352f-4b1a-85e2-88ef090df5cc	가설공해방지	현장유지관리 > 가설공해방지 > 소음진동방지	PROMOTED_FROM_SOURCE	DRAFT	1	소음진동방지
34d55509-74db-47b7-8ff1-d95c8670a4ae	토질오염방지	토질오염방지	26425132-352f-4b1a-85e2-88ef090df5cc	가설공해방지	현장유지관리 > 가설공해방지 > 토질오염방지	PROMOTED_FROM_SOURCE	DRAFT	1	토질오염방지
f83726ec-cc45-4556-a71d-1b5ff4468456	폐기물처리	폐기물처리	26425132-352f-4b1a-85e2-88ef090df5cc	가설공해방지	현장유지관리 > 가설공해방지 > 폐기물처리	PROMOTED_FROM_SOURCE	DRAFT	1	폐기물처리
e6051915-1330-4aa5-8a1c-60d19cc9accd	기존도로유지보수	기존도로유지보수	0e161468-6d4d-4208-837d-a0b0aaf1ac1d	현장유지관리	현장유지관리 > 기존도로유지보수	MERGED_FROM_REVIEWED_SOURCES	DRAFT	2	기존도로유지보수
3e9ee77c-82dc-4e4e-aeb3-066b4b676d50	구조물건전성평가	구조물건전성평가	68f690db-ae64-421c-8bfa-b2859ec0bbad	준공및현장정리	현장유지관리 > 준공및현장정리 > 구조물건전성평가	PROMOTED_FROM_SOURCE	DRAFT	1	구조물건전성평가
6f9bb3f3-a7c6-4484-8413-29b344d22afa	사후환경평가	사후환경평가	68f690db-ae64-421c-8bfa-b2859ec0bbad	준공및현장정리	현장유지관리 > 준공및현장정리 > 사후환경평가	PROMOTED_FROM_SOURCE	DRAFT	1	사후환경평가
8cdeca1d-dfaf-44fb-88a6-0b239d718562	정기안전점검	정기안전점검	68f690db-ae64-421c-8bfa-b2859ec0bbad	준공및현장정리	현장유지관리 > 준공및현장정리 > 정기안전점검	PROMOTED_FROM_SOURCE	DRAFT	1	정기안전점검
db977384-a8f5-4e32-8604-9a721c9147dc	준공정리	준공정리	68f690db-ae64-421c-8bfa-b2859ec0bbad	준공및현장정리	현장유지관리 > 준공및현장정리 > 준공정리	PROMOTED_FROM_SOURCE	DRAFT	1	준공정리
86796d38-7d3f-483f-85d0-708f022f0e50	현장상시정리	현장상시정리	68f690db-ae64-421c-8bfa-b2859ec0bbad	준공및현장정리	현장유지관리 > 준공및현장정리 > 현장상시정리	PROMOTED_FROM_SOURCE	DRAFT	1	현장상시정리
