source_key	seed_proposal_key	name	hierarchy_level	source_path	effective_semantic_kind	exclusion_lane	exclusion_basis	owner_approval_state
225	d32db45f90e0d2a3c8e5b9da8508f1d5aceb6921cefa9c5ac4faf56cf3683d69	다짐공법	W_MID	지반개량및지반보강공사 > 다짐공법	METHOD	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2251	7744a94f10f1df1b6c423e3174f88138b32cdbfb1e0601009641e493ffc3bf7d	바이브로플로우테이션	W_LEAF	지반개량및지반보강공사 > 다짐공법 > 바이브로플로우테이션	METHOD	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2252	5e7a8ca996ccdd3642cab8a1e7e1528493bc8f22b869b51805f9100ba6bdbf63	바이브로콤포우저	W_LEAF	지반개량및지반보강공사 > 다짐공법 > 바이브로콤포우저	METHOD	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2253	58e6fe5ce176ee0a89b30cc9baefbac637fb4c56ee10b381cd8e7a455984da1e	진동다짐	W_LEAF	지반개량및지반보강공사 > 다짐공법 > 진동다짐	METHOD	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2254	9107977bc60fd07c0dbdd1277f63459f200666dab0f44d7dfa35df4ee9794fdc	폭파다짐	W_LEAF	지반개량및지반보강공사 > 다짐공법 > 폭파다짐	METHOD	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2255	b71d60da07ee37da0d6b953c5ce1ed656e9d1a6e352cd2f8bdfb967f5e241881	SCP(SandCompactionPile)	W_LEAF	지반개량및지반보강공사 > 다짐공법 > SCP(SandCompactionPile)	METHOD	REFERENCE_ONLY	HOLD_RESOLVED_METHOD	NOT_APPROVED
2256	93d31167a68d963ed8c9385ef8f2131ce36a8e4dd84ffeff6b03c00c889dbe93	GCP(GravelCompactionPile)	W_LEAF	지반개량및지반보강공사 > 다짐공법 > GCP(GravelCompactionPile)	METHOD	REFERENCE_ONLY	HOLD_RESOLVED_METHOD	NOT_APPROVED
227	c6ceb9d8a36505d7415bff356e51efe7d3f979c55c7f18a0f0683d7a60b97310	지반앵커(GroundAnchor)	W_MID	지반개량및지반보강공사 > 지반앵커(GroundAnchor)	METHOD	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2312	8d080fff9cfd7bf616213961d0f4c5cf8297334b8941c15c3b852be05f21964d	관입공법	W_LEAF	말뚝공사 > 현장타설말뚝 > 관입공법	METHOD	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2313	8a19b14bc2b6a107145ace77cc49dcf04679cad9d6b3ed58fed8b1c2543fed85	심초말뚝	W_LEAF	말뚝공사 > 현장타설말뚝 > 심초말뚝	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
232	7fede6271a29cfb07c57510ce245ff1a3c44813b32efccdea5c33ac385dabf09	기성말뚝	W_MID	말뚝공사 > 기성말뚝	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2321	d5fc015658e667258e4472af3ef66f9a83016d3ddbf3cd4e89658d96a3ba95f9	기성PC말뚝	W_LEAF	말뚝공사 > 기성말뚝 > 기성PC말뚝	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2322	5e99aba4ad19ba938590957f75bf73690faabd1f4029ed203deb13c8dec40581	독립강관말뚝	W_LEAF	말뚝공사 > 기성말뚝 > 독립강관말뚝	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2323	69c6f9f03221e4c9849837ee7cfa4929e3c4d079fd2406cc93512386c26b985c	독립H말뚝	W_LEAF	말뚝공사 > 기성말뚝 > 독립H말뚝	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2324	6d70e7206cfa3b61b1dbcedfb234ec878a0141b119cc65f39f2bf12510c6318b	RC말뚝	W_LEAF	말뚝공사 > 기성말뚝 > RC말뚝	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2325	67acb0d781a9dcc316c0aecc9ad687745c654b42fabf86cbf81e03f883806f71	목재말뚝	W_LEAF	말뚝공사 > 기성말뚝 > 목재말뚝	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
233	3b867ca52b24777fa3d254eb5b6e08a2671aabd5293900d404c2a9513c80053d	케이슨기초	W_MID	말뚝공사 > 케이슨기초	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2331	a0d531a8ef3ac1352fdea0af08acb219e1c9cad145eeb4b2b9232a6d90d77442	오픈케이슨(OpenCaission)	W_LEAF	말뚝공사 > 케이슨기초 > 오픈케이슨(OpenCaission)	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2332	a784d4c68b46ec629d1481981adaf839b000f50f877c1ae14531c845e2ba4c0a	뉴메틱케이슨(PneumaticCaission)	W_LEAF	말뚝공사 > 케이슨기초 > 뉴메틱케이슨(PneumaticCaission)	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2333	1fc48bc4a40a6681a03f67044aeb15a15cca4b4f9ddfc27d3b325b4855485b54	박스케이슨(BoxCaission)	W_LEAF	말뚝공사 > 케이슨기초 > 박스케이슨(BoxCaission)	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
234	02572840b246de7674e7d8c16aac12c883a94775adacc07cc0f96e091720303b	연결말뚝(널말뚝)	W_MID	말뚝공사 > 연결말뚝(널말뚝)	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2341	c808115d5a4eef56d40555ec18079c8b7fd69534bc2f23fc5b09871cdb61642a	현장타설연결말뚝	W_LEAF	말뚝공사 > 연결말뚝(널말뚝) > 현장타설연결말뚝	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2342	323610d0a3e121eeb7360ad06f02e3e477468900eb26b36eab7a890831f6906a	강재연결말뚝	W_LEAF	말뚝공사 > 연결말뚝(널말뚝) > 강재연결말뚝	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2343	28466051e732e712e0d61cdc5aab529e58003ebaf6c64c4fa6a965cf56afbf9a	기성PC연결말뚝	W_LEAF	말뚝공사 > 연결말뚝(널말뚝) > 기성PC연결말뚝	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
235	bc28afa7dd3e377f47f7ad842de2fb8ff866250540fb32349d60006a9a3c4d5b	지하연속벽(SlurryWall)	W_MID	말뚝공사 > 지하연속벽(SlurryWall)	METHOD	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2351	a3308e0be07658699bd3962a041e8c24ce6171a6879ec2a7a1ae29551110eb6e	벤토나이트슬러리월	W_LEAF	말뚝공사 > 지하연속벽(SlurryWall) > 벤토나이트슬러리월	METHOD	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2352	7185d093d571ac18405e863997673d3b0a14c1688b7c31035e5eb4bc1632bc7b	Attiplugite슬러리월	W_LEAF	말뚝공사 > 지하연속벽(SlurryWall) > Attiplugite슬러리월	AMBIGUOUS	HOLD_RETAIN	HOLD_RETAIN	NOT_APPROVED
2353	7730dfbaa546426ba6bf9398950496994cf247238b2c79553a155e7195c1eb5e	슬러리-토양막합성슬러리월	W_LEAF	말뚝공사 > 지하연속벽(SlurryWall) > 슬러리-토양막합성슬러리월	METHOD	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2354	e28a0a3cfcaf0a49901dbfd3743e81af32bfc4ac70e1c42044f07c7b835d3964	린콘크리트슬러리월	W_LEAF	말뚝공사 > 지하연속벽(SlurryWall) > 린콘크리트슬러리월	METHOD	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
236	bc78ddeef127e2bb6ac87dc38bace10eea045b0e1e00cecb092b5f8866efd3d9	시트파일(SheetPile)	W_MID	말뚝공사 > 시트파일(SheetPile)	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
243	860dfae19c69a0d246af300631e11161005a379bd1af6612875c86762f4cbcff	SheetPile	W_MID	흙막이및지보공사 > SheetPile	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
251	43e141ba4572ad96c3c100acdf7301721eb7305e1ec5b9e61bf59527c313313d	콘크리트자재	W_MID	철근콘크리트공사 > 콘크리트자재	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2511	63fbbf733988f87c365ae87e8b6a72f12f89ed657173124c6a13240694fa9e54	시멘트및혼화제	W_LEAF	철근콘크리트공사 > 콘크리트자재 > 시멘트및혼화제	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2523	039e313081a2a58a9dc7c9d0e2949187d3dfe268820e0ebf5dde730db7614b89	콘크리트구입	W_LEAF	철근콘크리트공사 > 콘크리트생산및구입 > 콘크리트구입	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2541	3b82595c88e155452e9a6986e8525a4d090a71f24e7e2b9d552b3f568a67e363	거친마감거푸집	W_LEAF	철근콘크리트공사 > 거푸집공사 > 거친마감거푸집	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2542	cb13568b0ece6ac637656da454861557046dc97449ed7c8387cae74edd934112	보통마감거푸집	W_LEAF	철근콘크리트공사 > 거푸집공사 > 보통마감거푸집	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2543	28cca224526ed5d1dd594db9b5dceff9acd9377e66fc014e193cfc6089a0c5ad	매끈한마감거푸집	W_LEAF	철근콘크리트공사 > 거푸집공사 > 매끈한마감거푸집	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2544	9ff6476c0d14de7656eabbe54d038ef7fbcb2e9c4f86d265a606edd8a9bc1ed9	특정마감거푸집	W_LEAF	철근콘크리트공사 > 거푸집공사 > 특정마감거푸집	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2546	262f6f398f380a3f4344fd13487e9378f6cffdade980ce992d294015e641e608	시스템거푸집	W_LEAF	철근콘크리트공사 > 거푸집공사 > 시스템거푸집	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2557	39d2de5bfeeba588bd735f9aa39160ba202d5b87028d235765dd17792c530f9a	특수콘크리트보강재	W_LEAF	철근콘크리트공사 > 콘크리트보강공사 > 특수콘크리트보강재	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2581	51c639313e1d3a445eb0a4790a2a3694d0c52fb5f61853a15275d50f6bc5f656	콘크리트조인트	W_LEAF	철근콘크리트공사 > 콘크리트부속공사 > 콘크리트조인트	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2582	4cdc09ac076618f894923f761892e5074177bf09c411725aa950fc0657d53791	지수판	W_LEAF	철근콘크리트공사 > 콘크리트부속공사 > 지수판	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
261	fd9efc2bb3c82fcd8ca399ec862e83eba291fb48f5c646ffef4e73b9e6957576	PC형틀및생산시설	W_MID	프리케스트콘크리트공사 > PC형틀및생산시설	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2661	81d15e079cde5a0d846524eb47afc524fe5808fa565f5ec17ca001989cc547a2	저층(	W_LEAF	프리케스트콘크리트공사 > 건축PC구조부재조립 > 저층(	AMBIGUOUS	HOLD_RETAIN	HOLD_RETAIN	NOT_APPROVED
2662	a5a24e7fea02ec1bb601bcb46557f6ce1c4c310c4eb29038ea090d559e111ae4	중층(	W_LEAF	프리케스트콘크리트공사 > 건축PC구조부재조립 > 중층(	AMBIGUOUS	HOLD_RETAIN	HOLD_RETAIN	NOT_APPROVED
2663	39984ec658118e69b1cd187ccc6b360cb19034955695b57049bd6e1aa925f5b4	고층(	W_LEAF	프리케스트콘크리트공사 > 건축PC구조부재조립 > 고층(	AMBIGUOUS	HOLD_RETAIN	HOLD_RETAIN	NOT_APPROVED
271	6f0a20fbd7d6be83a079154d6f79857b3f06d9fc05fd40290f7fe81a41a034d5	강구조물자재	W_MID	강구조물공사 > 강구조물자재	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2711	fe997f17239aab58df456b3ba687f2dc282422757e2ebbdb1a8132c13b80d0f7	철강재	W_LEAF	강구조물공사 > 강구조물자재 > 철강재	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2712	5cfa31376735fbd7fbcfaa91293ddbce577d5c80a8c8d4a9b9d984086be8a41b	데크	W_LEAF	강구조물공사 > 강구조물자재 > 데크	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2713	31709f7cf91da4ced8d0ee749949576ae60de7f32e5d3455ac843cbd45b025f6	경량철재	W_LEAF	강구조물공사 > 강구조물자재 > 경량철재	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2714	9912d98121d23d30b0fa9ae8430e7d0a4479221378b08f6c093d982046891879	주물재	W_LEAF	강구조물공사 > 강구조물자재 > 주물재	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2715	2c890927ae82091f3f7cba4f67cadd8af15f2bddd667ff0d0aeaf76d9ad03094	가공재	W_LEAF	강구조물공사 > 강구조물자재 > 가공재	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2716	49cb542ca35c407cfd608c67c303e286b610cdecde22ee7526a12261d564f021	스테인레스스틸재	W_LEAF	강구조물공사 > 강구조물자재 > 스테인레스스틸재	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2717	b2698f5bb01e5be4fae241be53ae9324ea98d6a35afa53b39bdae8066c1cd1bc	알루미늄재	W_LEAF	강구조물공사 > 강구조물자재 > 알루미늄재	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2718	f526145d3fa70763fc286b5fb905af93faa245aed279c4758e6ce2b06613706d	접합및고정재	W_LEAF	강구조물공사 > 강구조물자재 > 접합및고정재	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2719	b24b9a236689aedc62bc03d73324637cd5438f8cf6e34fbc2d93bc58c9fca2b3	기타금속재	W_LEAF	강구조물공사 > 강구조물자재 > 기타금속재	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
275	951f8df773bd340a3c3aeac0c5cd905b7a0921de13fdafc8313eb57ba2cf6e2e	현수 사장구조	W_MID	강구조물공사 > 현수 사장구조	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
276	0591d6a2a565c440661766e9914db75bdd9ce3794206f9879bbc7788787a5d9f	프레임구조시스템	W_MID	강구조물공사 > 프레임구조시스템	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2761	5c4ddecb526399e2b851ae7a60a78c199ddc41de74d5fb4aac678df856fa621b	스페이스프레임	W_LEAF	강구조물공사 > 프레임구조시스템 > 스페이스프레임	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2762	240e1d26bd05fb156de89c49b73df5fe6f19c70bd46b921732f3d0935c5fba77	기하학구조프레임	W_LEAF	강구조물공사 > 프레임구조시스템 > 기하학구조프레임	CLASSIFICATION	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
277	5d36c9d3ee2029ea61ce1ac3ae998fdece9a9e2aad2025b17b5efe40300a2f99	탱크	W_MID	강구조물공사 > 탱크	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2771	275354747de763985591aea1b7cc03694f36aea6211a6236d5400a6ba97f20cb	무개탱크	W_LEAF	강구조물공사 > 탱크 > 무개탱크	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
2772	9b463f841beefd89f791b171ec6252df2844967b1910e766613352c93977b093	유개․밀폐탱크	W_LEAF	강구조물공사 > 탱크 > 유개․밀폐탱크	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3114	b6876c294044e367821276a4f075e9129bae43b77434bbfeb90cac77bba4e9f4	신축관	W_LEAF	토목배관공사및배수공사 > 토목배관부설 > 신축관	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3117	a2896e23ad11ac17845eec55a3318cb0c579bdf2764a8d7122d2b981f4b2f1b4	토목배관이음쇠	W_LEAF	토목배관공사및배수공사 > 토목배관부설 > 토목배관이음쇠	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3118	2ac4c3474a107c85d572a9be061812613e05422759388af81fc1f30e3eaec466	토목배관벨브	W_LEAF	토목배관공사및배수공사 > 토목배관부설 > 토목배관벨브	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3145	725790d67a0a2a62a23b2692554facf9035200d5a039742a0b3cfd996f8ca01a	스핀들	W_LEAF	토목배관공사및배수공사 > 토목배관부대공사 > 스핀들	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
315	654668f26bdc889efbd6753a2769c0432a2ab5af27930a4af55287c6f661e122	토목배관부속설비	W_MID	토목배관공사및배수공사 > 토목배관부속설비	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3151	a1460a115560ca2c358a64ac2368c3de3b4101a46b97b8ad741fe9373f1f49e1	맨홀	W_LEAF	토목배관공사및배수공사 > 토목배관부속설비 > 맨홀	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3152	45b37c04fd2ca1c63266cb142421d79a4586ce357146f0745d4dbda9c03ab1df	변실	W_LEAF	토목배관공사및배수공사 > 토목배관부속설비 > 변실	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3153	e65475e1d179c2ef9841eb7a048bce91439a8a4056c98e5a224c11fe2b5ae149	측구	W_LEAF	토목배관공사및배수공사 > 토목배관부속설비 > 측구	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3154	402debf8627e0cb5427da320e50205757640ec25ae1462f516d05ad1f50f6b5d	맹암거	W_LEAF	토목배관공사및배수공사 > 토목배관부속설비 > 맹암거	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3155	dc7bd90d99efbc59cbb863199acde90729a141177f85639977e8ef6315211cac	표면배수시설	W_LEAF	토목배관공사및배수공사 > 토목배관부속설비 > 표면배수시설	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3156	38756b54e66139a8a51536edd04b37dc292601480cd6f47f26c9b69c8f6138ec	수격방지시설	W_LEAF	토목배관공사및배수공사 > 토목배관부속설비 > 수격방지시설	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3158	e0ec89bd18b9f69d18881e0a2da89831a1159842f28aa255b2162921ec0c2a39	토목배관표식	W_LEAF	토목배관공사및배수공사 > 토목배관부속설비 > 토목배관표식	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3211	5931806ea98c1e01b4153d2aa41498041dae4735dddfa4fb0063bd7a44470ce2	차단층	W_LEAF	포장및도로공사 > 아스콘포장 > 차단층	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3212	c29139a4a886a1cf9fb67b5fb2d84686c089458dc422313a4c0854eb6b14bdb2	보조기층	W_LEAF	포장및도로공사 > 아스콘포장 > 보조기층	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3213	1885352b0ce9a75e0a7f0237e86a3b8faea95709de01642a3eb5449d6e117252	기층아스콘	W_LEAF	포장및도로공사 > 아스콘포장 > 기층아스콘	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3214	90ffef381d44d4139bab63c4c10d326d22b9e9fe5cdf8de5e2c479028acc890f	중간층	W_LEAF	포장및도로공사 > 아스콘포장 > 중간층	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3215	a252b950445b99985e23dc304d7a552f5759de1bb6eecf27a5b94643e28f67b6	표층아스콘	W_LEAF	포장및도로공사 > 아스콘포장 > 표층아스콘	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3223	90b77c65d0065024558b62ab9ec19d83240b56e89fc1a853b3bbb17d5cc6384b	포장거푸집	W_LEAF	포장및도로공사 > 콘크리트포장 > 포장거푸집	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3228	ff8e52e5640550c524555dac817eb1cd0fed5682e3641adb43946153ffd5a444	콘크리트포장줄눈	W_LEAF	포장및도로공사 > 콘크리트포장 > 콘크리트포장줄눈	MATERIAL_COMPONENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3241	a3b77e28b64767a0c107a8bfa6f0c48decc9deeda4034d4e074657a3657829b5	도로배수관로	W_LEAF	포장및도로공사 > 도로배수시설공사 > 도로배수관로	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3242	4f174193200fe14c08bab744cd78fa99b194951f4829f753ee19900d6e3789a9	도로배수구조물 - - 대․중․소 분류대․중․소 분류	W_LEAF	포장및도로공사 > 도로배수시설공사 > 도로배수구조물 - - 대․중․소 분류대․중․소 분류	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
325	f015625106b3499b039531501af642a57e625b87026a45f9cf3ce6432da83906	암거구조물	W_MID	포장및도로공사 > 암거구조물	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3258	8503207cfae127de3e3dc166dbc3ca023e76ecbab6b359c80267cfc90c033ed1	암거날개벽	W_LEAF	포장및도로공사 > 암거구조물 > 암거날개벽	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3261	89b13df6e4d24e6120e9b3688c6dfdf425bf8dc413561a1450a48b77e2b08867	도로경계석	W_LEAF	포장및도로공사 > 도로안전시설공사 > 도로경계석	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3262	c52ca9060d9f0fac7a0b8f5b29f5e4b1c7041f0e1001154564f5a7eefceb2bc9	도로방호구조물	W_LEAF	포장및도로공사 > 도로안전시설공사 > 도로방호구조물	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3263	6b07b2c6c30bd63c562747fa75b6abb25f3615e8fd132a06d0ecb40038dcebe9	교통안전설비	W_LEAF	포장및도로공사 > 도로안전시설공사 > 교통안전설비	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3271	eaa8d41d33c75bbe8d492713d174813bae2a84dd270801849d13bd2893807a3a	교통표지판	W_LEAF	포장및도로공사 > 도로표식시설공사 > 교통표지판	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3272	bb3eab798e3b087ccfecad31f99917bab9763b36e8c1d49922a5e2b136742372	노면표식	W_LEAF	포장및도로공사 > 도로표식시설공사 > 노면표식	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3273	d6e5070d98026017303b27140bfa87792ce7676aca8292f392eb3ada4f5b04cd	교통유도표식	W_LEAF	포장및도로공사 > 도로표식시설공사 > 교통유도표식	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3279	18278b41d4d70ed426d1501d9a4e958b44d02f26448d2edc72e1e0b410d6302c	기타도로표식시설	W_LEAF	포장및도로공사 > 도로표식시설공사 > 기타도로표식시설	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3353	548311d20cf72bea2f47206960cee9f7c823525ec91766c241db1e51c5a5e72c	건널목설비	W_LEAF	궤도및철로공사 > 건널목공사 > 건널목설비	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3371	29b905389c4d4b68c0ef4ff4cbce68421a841e0b36db18d5bae73f5f166589ab	열차안전설비	W_LEAF	궤도및철로공사 > 철도부속설비 > 열차안전설비	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3372	dd08c52c03a223b82642778dea468b8fa2d9152c501590efac5b25dc78946cf3	철도표식시설	W_LEAF	궤도및철로공사 > 철도부속설비 > 철도표식시설	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3411	9b9e63b59e70420fbc4aaaad17fd2dcff623853aa7499cac923b30f025548327	ILM공법	W_LEAF	교량공사 > 교량가설공사 > ILM공법	METHOD	REFERENCE_ONLY	HOLD_RESOLVED_METHOD	NOT_APPROVED
3412	f94eee52d48ef45f0a44677664858272c19dbcb89e581c7d852fee4913bb28aa	FCM공법	W_LEAF	교량공사 > 교량가설공사 > FCM공법	METHOD	REFERENCE_ONLY	HOLD_RESOLVED_METHOD	NOT_APPROVED
3413	9fc549e2cbadc980c350dff5f7e86ab9012456189125abf9c01961e6625332c3	FSM공법	W_LEAF	교량공사 > 교량가설공사 > FSM공법	METHOD	REFERENCE_ONLY	HOLD_RESOLVED_METHOD	NOT_APPROVED
3414	64c198e2f4f6f807628e1008efb84d0d9099439f0dd82503c261294ec5f039ab	MSS공법	W_LEAF	교량공사 > 교량가설공사 > MSS공법	METHOD	REFERENCE_ONLY	HOLD_RESOLVED_METHOD	NOT_APPROVED
3415	b0f74699d74c07ae6fa100aeede354bd4d6b20e188ec5c237f0048e3ac4dd011	PSM공법	W_LEAF	교량공사 > 교량가설공사 > PSM공법	METHOD	REFERENCE_ONLY	HOLD_RESOLVED_METHOD	NOT_APPROVED
342	c3c268a97825887a469b91004cfd787d31bbe4cbd321506f10381cda36d06508	교량받침	W_MID	교량공사 > 교량받침	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
3421	e80a93abcae06f4152031f26950d92f51a84149f974fc7b6b2cc41e8b1010467	고정형교량받침	W_LEAF	교량공사 > 교량받침 > 고정형교량받침	FACILITY_EQUIPMENT	REFERENCE_ONLY	ORIGINAL_REJECT	NOT_APPROVED
