review_key	source_key	project_kind	work_type	detail_process	source_name	source_name_normalized	source_path	source_path_normalized	source_occurrence_count	duplicate_occurrence_flag	candidate_class	exact_name_hit_count	exact_name_canonical_id	mechanical_candidate_count	evidence_state	candidate_1_canonical_id	candidate_1_name	candidate_1_parent	candidate_1_path	candidate_1_origin_type	candidate_1_cicw_mapping_count	candidate_1_mechanical_score	candidate_1_reasons	candidate_2_canonical_id	candidate_2_name	candidate_2_parent	candidate_2_path	candidate_2_origin_type	candidate_2_cicw_mapping_count	candidate_2_mechanical_score	candidate_2_reasons	candidate_3_canonical_id	candidate_3_name	candidate_3_parent	candidate_3_path	candidate_3_origin_type	candidate_3_cicw_mapping_count	candidate_3_mechanical_score	candidate_3_reasons	candidate_4_canonical_id	candidate_4_name	candidate_4_parent	candidate_4_path	candidate_4_origin_type	candidate_4_cicw_mapping_count	candidate_4_mechanical_score	candidate_4_reasons	candidate_5_canonical_id	candidate_5_name	candidate_5_parent	candidate_5_path	candidate_5_origin_type	candidate_5_cicw_mapping_count	candidate_5_mechanical_score	candidate_5_reasons	candidate_6_canonical_id	candidate_6_name	candidate_6_parent	candidate_6_path	candidate_6_origin_type	candidate_6_cicw_mapping_count	candidate_6_mechanical_score	candidate_6_reasons	candidate_7_canonical_id	candidate_7_name	candidate_7_parent	candidate_7_path	candidate_7_origin_type	candidate_7_cicw_mapping_count	candidate_7_mechanical_score	candidate_7_reasons	candidate_8_canonical_id	candidate_8_name	candidate_8_parent	candidate_8_path	candidate_8_origin_type	candidate_8_cicw_mapping_count	candidate_8_mechanical_score	candidate_8_reasons	candidate_9_canonical_id	candidate_9_name	candidate_9_parent	candidate_9_path	candidate_9_origin_type	candidate_9_cicw_mapping_count	candidate_9_mechanical_score	candidate_9_reasons	candidate_10_canonical_id	candidate_10_name	candidate_10_parent	candidate_10_path	candidate_10_origin_type	candidate_10_cicw_mapping_count	candidate_10_mechanical_score	candidate_10_reasons	gpt_semantic_decision	gpt_target_canonical_id	gpt_mapping_type	gpt_reason	gpt_confidence_class
00625e73d715216b37aa7da7ad8f31df6b27f915e5d8688998af28d7ad14b45a	7d60667ab44630bb92a9adfec7c0ce987d4316ef963edce323675a91d276ae28	빌딩	작업환경	작업환경 (배수)	작업환경 (배수)	작업환경 (배수)	빌딩 > 작업환경 > 작업환경 (배수)	빌딩 > 작업환경 > 작업환경 (배수)	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
01c2215e892308a689bbb981944564eb85ca923f6c44ffb95d879503b1539b95	c4b98bf861ba4d6a4794c5a9b0559fee550f97d0315f6ebacaf06bb58107fa58	빌딩	엘리베이터 설치작업	엘리베이터 가이드레일 설치	엘리베이터 가이드레일 설치	엘리베이터 가이드레일 설치	빌딩 > 엘리베이터 설치작업 > 엘리베이터 가이드레일 설치	빌딩 > 엘리베이터 설치작업 > 엘리베이터 가이드레일 설치	1	NO	SEMANTIC_SEARCH_REQUIRED	0		4	CANDIDATES_FOUND	b9b9aacc-4d24-4e6e-9f80-2a9b6e3f5875	토목잡철물제작 설치	금속바닥판및부속설비설치	강구조물공사 > 금속바닥판및부속설비설치 > 토목잡철물제작 설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	9f683835-9eee-4582-bec3-e572dc8830ff	금속조인트(줄눈)덮개및트림제작 설치	금속부속물설치	금속공사 > 금속부속물설치 > 금속조인트(줄눈)덮개및트림제작 설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	935ae655-347e-4ef9-b4a6-e90a353c6119	UBR(UnitBathRoom)설치	칸막이공사	수장공사 > 칸막이공사 > UBR(UnitBathRoom)설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	57d54330-6e9e-41c5-8818-67f030a4d8fd	창선반(씰)설치	조적부속공사	조적공사 > 조적부속공사 > 창선반(씰)설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)																																																					
01f9a39a6f5d9e31d727747845c09aa7f046767158d54e2579333d033a46fad1	afde1d03c39b207a680a3fafab73b7bc4d0ca09e8ccde7500d34450df2438e0c	빌딩	그라우팅작업	그라우팅 장비 및 자재반입	그라우팅 장비 및 자재반입	그라우팅 장비 및 자재반입	빌딩 > 그라우팅작업 > 그라우팅 장비 및 자재반입	빌딩 > 그라우팅작업 > 그라우팅 장비 및 자재반입	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
01fd994bf17429d04239c4f127cf16623631c4de0985dc833c3d3a991aed4af2	08ffc6af8f6f903ddfb9a259065cab8ce35deea3475f2e2be91c86fd62020007	빌딩	거푸집작업	거푸집 동바리 조립	거푸집 동바리 조립	거푸집 동바리 조립	빌딩 > 거푸집작업 > 거푸집 동바리 조립	빌딩 > 거푸집작업 > 거푸집 동바리 조립	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
025473b93c2d9a66163c5810d3c306a71cca6224c4ceb011c0e4d623dcb0ad91	da7f0d4923a73926ee6a7665a109e727140d0dfba9a6002c05fc3e9764c07268	빌딩	안전가시설작업	달대비계	달대비계	달대비계	빌딩 > 안전가시설작업 > 달대비계	빌딩 > 안전가시설작업 > 달대비계	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
05201f4789e74101f9774fb3732c70de8918ea69fb013906c0a45111bf5f8cbb	540f5bac99a27522818a09d2ac60d538a936564ffde9aa374bd1f5a1abb1ed0c	빌딩	작업환경	작업환경 (환기)	작업환경 (환기)	작업환경 (환기)	빌딩 > 작업환경 > 작업환경 (환기)	빌딩 > 작업환경 > 작업환경 (환기)	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
09039680e7c6ba2cb1f1b0ed768c90452d5451ae002f782f6721eed25bd067da	e95b51f462f3a7d210ff6d259c8bbba36940f769bf5d01f91f1619564c9b4ec9	빌딩	거푸집작업	거푸집 동바리 인양	거푸집 동바리 인양	거푸집 동바리 인양	빌딩 > 거푸집작업 > 거푸집 동바리 인양	빌딩 > 거푸집작업 > 거푸집 동바리 인양	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
1063ef10e07889943c0d05f89ed3fa58580585e7469d5b93be8107c901db8afa	1ace5bcd4713cfa6c71f3bf780ec408d5b7fa3bd2c6bd2c1882ff1867212815b	빌딩	위험기계기구작업	이동식 발전기	이동식 발전기	이동식 발전기	빌딩 > 위험기계기구작업 > 이동식 발전기	빌딩 > 위험기계기구작업 > 이동식 발전기	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
11ca74d9f308260eb5df68eb593d0eac8e06470d2ac26de6bf4a60d2f89c036f	1f82b7297fd13199847c5a69a8dbe91ed56b7c1e902187126ea6dc572df8d679	빌딩	전기설비작업	전기설비 설치	전기설비 설치	전기설비 설치	빌딩 > 전기설비작업 > 전기설비 설치	빌딩 > 전기설비작업 > 전기설비 설치	1	NO	SEMANTIC_SEARCH_REQUIRED	0		4	CANDIDATES_FOUND	b9b9aacc-4d24-4e6e-9f80-2a9b6e3f5875	토목잡철물제작 설치	금속바닥판및부속설비설치	강구조물공사 > 금속바닥판및부속설비설치 > 토목잡철물제작 설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	9f683835-9eee-4582-bec3-e572dc8830ff	금속조인트(줄눈)덮개및트림제작 설치	금속부속물설치	금속공사 > 금속부속물설치 > 금속조인트(줄눈)덮개및트림제작 설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	935ae655-347e-4ef9-b4a6-e90a353c6119	UBR(UnitBathRoom)설치	칸막이공사	수장공사 > 칸막이공사 > UBR(UnitBathRoom)설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	57d54330-6e9e-41c5-8818-67f030a4d8fd	창선반(씰)설치	조적부속공사	조적공사 > 조적부속공사 > 창선반(씰)설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)																																																					
138f1336edc92e367f91d1342424dc44d7421dc063b373950d68e2529df7cf65	cef2a43ee14b5827ca4f6396013927c1b1f98b0cc81dea94c65bcd1e91ab81d5	빌딩	전기설비작업	전기설비 자재반입	전기설비 자재반입	전기설비 자재반입	빌딩 > 전기설비작업 > 전기설비 자재반입	빌딩 > 전기설비작업 > 전기설비 자재반입	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
