review_key	source_key	project_kind	work_type	detail_process	source_name	source_name_normalized	source_path	source_path_normalized	source_occurrence_count	duplicate_occurrence_flag	candidate_class	exact_name_hit_count	exact_name_canonical_id	mechanical_candidate_count	evidence_state	candidate_1_canonical_id	candidate_1_name	candidate_1_parent	candidate_1_path	candidate_1_origin_type	candidate_1_cicw_mapping_count	candidate_1_mechanical_score	candidate_1_reasons	candidate_2_canonical_id	candidate_2_name	candidate_2_parent	candidate_2_path	candidate_2_origin_type	candidate_2_cicw_mapping_count	candidate_2_mechanical_score	candidate_2_reasons	candidate_3_canonical_id	candidate_3_name	candidate_3_parent	candidate_3_path	candidate_3_origin_type	candidate_3_cicw_mapping_count	candidate_3_mechanical_score	candidate_3_reasons	candidate_4_canonical_id	candidate_4_name	candidate_4_parent	candidate_4_path	candidate_4_origin_type	candidate_4_cicw_mapping_count	candidate_4_mechanical_score	candidate_4_reasons	candidate_5_canonical_id	candidate_5_name	candidate_5_parent	candidate_5_path	candidate_5_origin_type	candidate_5_cicw_mapping_count	candidate_5_mechanical_score	candidate_5_reasons	candidate_6_canonical_id	candidate_6_name	candidate_6_parent	candidate_6_path	candidate_6_origin_type	candidate_6_cicw_mapping_count	candidate_6_mechanical_score	candidate_6_reasons	candidate_7_canonical_id	candidate_7_name	candidate_7_parent	candidate_7_path	candidate_7_origin_type	candidate_7_cicw_mapping_count	candidate_7_mechanical_score	candidate_7_reasons	candidate_8_canonical_id	candidate_8_name	candidate_8_parent	candidate_8_path	candidate_8_origin_type	candidate_8_cicw_mapping_count	candidate_8_mechanical_score	candidate_8_reasons	candidate_9_canonical_id	candidate_9_name	candidate_9_parent	candidate_9_path	candidate_9_origin_type	candidate_9_cicw_mapping_count	candidate_9_mechanical_score	candidate_9_reasons	candidate_10_canonical_id	candidate_10_name	candidate_10_parent	candidate_10_path	candidate_10_origin_type	candidate_10_cicw_mapping_count	candidate_10_mechanical_score	candidate_10_reasons	gpt_semantic_decision	gpt_target_canonical_id	gpt_mapping_type	gpt_reason	gpt_confidence_class
00ba29d8b5a56808da3a62b3706804ebc7a428af29ab26588fcff588a68ff769	5ac8a449bfecc8a72fea9bf5090646c4d9d6e84f1b86c4763df591e9b9a10947	지하철	양중기작업	리프트	리프트	리프트	지하철 > 양중기작업 > 리프트	지하철 > 양중기작업 > 리프트	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0226991e812ed2564ff7ebb412d5ae8745f79a9c87eee43e72324c8e46f135ac	5f95e1f68791e5dc47687829a2373a43772d56d0eadc87dc4adc6cd5a999a4eb	아파트	철골작업	철골 Deck Plate 설치	철골 Deck Plate 설치	철골 Deck Plate 설치	아파트 > 철골작업 > 철골 Deck Plate 설치	아파트 > 철골작업 > 철골 Deck Plate 설치	1	NO	SEMANTIC_SEARCH_REQUIRED	0		5	CANDIDATES_FOUND	b9b9aacc-4d24-4e6e-9f80-2a9b6e3f5875	토목잡철물제작 설치	금속바닥판및부속설비설치	강구조물공사 > 금속바닥판및부속설비설치 > 토목잡철물제작 설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	a33abdd9-3d7d-415e-ae9d-cacc4e40a242	철골 강교도장	철골내화피복및도장	강구조물공사 > 철골내화피복및도장 > 철골 강교도장	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	9f683835-9eee-4582-bec3-e572dc8830ff	금속조인트(줄눈)덮개및트림제작 설치	금속부속물설치	금속공사 > 금속부속물설치 > 금속조인트(줄눈)덮개및트림제작 설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	935ae655-347e-4ef9-b4a6-e90a353c6119	UBR(UnitBathRoom)설치	칸막이공사	수장공사 > 칸막이공사 > UBR(UnitBathRoom)설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	57d54330-6e9e-41c5-8818-67f030a4d8fd	창선반(씰)설치	조적부속공사	조적공사 > 조적부속공사 > 창선반(씰)설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)																																													
0315e85d5fad3cafce4aafcc8d9f9f2cdac52d7f152270a60572798f121e5662	ce0838dc444681a356a5af5c6e90ba0848a7ccd970387dfc9a729fbfd63f46ca	지하철	굴착작업	굴착 토사반출	굴착 토사반출	굴착 토사반출	지하철 > 굴착작업 > 굴착 토사반출	지하철 > 굴착작업 > 굴착 토사반출	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
041aa265bae3fb3d764d5d3f6a259cb6eb6c30c857100e4939ef8700484bc1b1	c1a1ed369a73ee5f2940d2dc00baf1eb1e9a21a913382433bfde87db733a657c	아파트	흙막이지보공작업	흙막이지보공 설치	흙막이지보공 설치	흙막이지보공 설치	아파트 > 흙막이지보공작업 > 흙막이지보공 설치	아파트 > 흙막이지보공작업 > 흙막이지보공 설치	1	NO	SEMANTIC_SEARCH_REQUIRED	0		4	CANDIDATES_FOUND	b9b9aacc-4d24-4e6e-9f80-2a9b6e3f5875	토목잡철물제작 설치	금속바닥판및부속설비설치	강구조물공사 > 금속바닥판및부속설비설치 > 토목잡철물제작 설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	9f683835-9eee-4582-bec3-e572dc8830ff	금속조인트(줄눈)덮개및트림제작 설치	금속부속물설치	금속공사 > 금속부속물설치 > 금속조인트(줄눈)덮개및트림제작 설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	935ae655-347e-4ef9-b4a6-e90a353c6119	UBR(UnitBathRoom)설치	칸막이공사	수장공사 > 칸막이공사 > UBR(UnitBathRoom)설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)	57d54330-6e9e-41c5-8818-67f030a4d8fd	창선반(씰)설치	조적부속공사	조적공사 > 조적부속공사 > 창선반(씰)설치	PROMOTED_FROM_SOURCE	1	50	SHARED_NAME_TOKENS(1)																																																					
047790f2be6961773658c656b12d3ff630a40af3230351b04a8f0db09a42b067	1af0746c7900f7455ad264fa90e83cb76cfa8784b80275ad00eb25589ee45ec9	지하철	기초파일작업	기초파일 자재·장비반입	기초파일 자재·장비반입	기초파일 자재 장비반입	지하철 > 기초파일작업 > 기초파일 자재·장비반입	지하철 > 기초파일작업 > 기초파일 자재 장비반입	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
09b4cf59fad04b9ec50844c29d267e634253d4a238e476322c8cdf98dea0cc71	dcaea764b9d35409e620781b9b286f3bc8caa353ccadb5f4d64d995bbd71693a	지하철	가설전기작업	교류아크 용접기	교류아크 용접기	교류아크 용접기	지하철 > 가설전기작업 > 교류아크 용접기	지하철 > 가설전기작업 > 교류아크 용접기	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0a43a20d2e38e02b5247d89cc046d897f08ce90daa211c86551a8c5502c4460e	4341fffa7b4b37cbbd157be146465b2867975fa9a69c8adbb1c4fd212cb7d989	지하철	양중기작업	이동식 크레인	이동식 크레인	이동식 크레인	지하철 > 양중기작업 > 이동식 크레인	지하철 > 양중기작업 > 이동식 크레인	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0c9524a7d1ca5c14924fa6febaf106ce7e058fc5d2803ad54170ef6d86727e30	40f1df01d2a63507362f8a6ea21c8c8b22e22019e79eaf0ccddbdea7a276c332	지하철	석재 및 타일작업	석재 및 타일 자재반입	석재 및 타일 자재반입	석재 및 타일 자재반입	지하철 > 석재 및 타일작업 > 석재 및 타일 자재반입	지하철 > 석재 및 타일작업 > 석재 및 타일 자재반입	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
0d9b3a885791c2e7982ce6ed8a399f802190e9b9d027da8296c7b25dbe4e00e5	2569dbe0963b9e27252dcc99b43db11b0b5264d2e53f46e496676e4506998884	지하철	거푸집작업	거푸집 동바리 조립	거푸집 동바리 조립	거푸집 동바리 조립	지하철 > 거푸집작업 > 거푸집 동바리 조립	지하철 > 거푸집작업 > 거푸집 동바리 조립	1	NO	SEMANTIC_SEARCH_REQUIRED	0		0	NO_MECHANICAL_CANDIDATE																																																																																					
10f99393eababdf5b895e87eb0415e1d4e22afc51b51266c4a3ac6950b30f38d	00dbfaa40674ac08e63808ce67f5a096e61660f14dab5b31330f9fd992f91fd1	지하철	발파작업	발파 장약	발파 장약	발파 장약	지하철 > 발파작업 > 발파 장약	지하철 > 발파작업 > 발파 장약	1	NO	SEMANTIC_SEARCH_REQUIRED	0		1	CANDIDATES_FOUND	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	발파	흙깍기(절토)	토공사 > 흙깍기(절토) > 발파	PROMOTED_FROM_SOURCE	1	350	CANONICAL_IN_SOURCE_SUBSTRING,SHARED_NAME_TOKENS(1)																																																																													
